ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.62,-0.58,40.0,87.171,0.164,37213.0,115013.0,-6.885,-68.934,-0.422,-0.02,-5.986080776942063e-05,-0.0018524087036221385,0.32355472859589784,0.601,1.037,0.58,1.34,40.579,0.033,0.015,2.258,0.007,0.25,2.087,0.12
230428,32.62,-0.58,32.0,5.453,0.614,1742.0,9408.0,-0.718,-11.233,-0.027,0.008,-7.629395880666724e-05,-0.006448587521751219,0.18516156462585034,1.41,0.487,2.896,1.25,2.986,0.42,0.974,1.642,0.593,79.0,2.618,30.172
230505,32.62,-0.58,36.0,1062.505,0.038,1061.0,7908.0,-1.252,-8.93,-0.012,-0.013,-0.00015831542351297747,-0.008416790050107505,0.13416793120890239,1.316,0.481,2.736,17.56,38.296,0.458,3.0,0.47,6.383,2.739,5.114,0.536
230512,32.62,-0.58,35.0,2494.159,0.135,447.0,2351.0,-0.25,-6.609,-0.01,0.023,-0.00010633666524882995,-0.014786172049776287,0.1901318587834964,1.263,0.321,3.938,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.62,-0.58,40.0,63.616,1.396,20139.0,80513.0,4.011,-0.728,-0.007,0.027,4.9820552865395196e-05,-3.612867572325457e-05,0.25013351881062684,5.757,1.424,4.043,59.83,8.715,6.866,0.01,0.999,0.01,10.0,2.681,3.73
230602,32.62,-0.58,30.0,0.208,0.909,29.0,80.0,0.135,0.108,0.077,0.058,0.0016906569213867185,0.0037210026602909506,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.62,-0.58,37.5,2.478,3.912,2873.0,7134.0,0.549,-1.036,0.045,0.05,7.696478481950434e-05,-0.0003604817872623346,0.4027193720213064,1.387,1.101,1.259,0.44,8.513,0.052,0.078,0.428,0.183,6.833,1.735,3.939
230721,32.62,-0.58,42.5,6.206,0.217,10507.0,39004.0,1.617,-1.479,0.034,0.065,4.14491603875965e-05,-0.0001407447395095976,0.2693826274228284,1.061,1.067,0.995,1.69,4.145,0.409,1.0,2.213,0.452,1.156,2.032,0.569
231020,32.62,-0.58,37.5,7.502,0.569,4039.0,11605.0,1.719,-0.492,0.071,0.102,0.0001481133030238517,-0.00012180946767551503,0.3480396380870315,0.378,1.465,0.258,1.14,3.643,0.313,30.0,1.252,23.964,25.0,10.133,2.467
240119,32.62,-0.58,60.0,7.02,0.29,23620.0,63069.0,5.656,-1.276,0.114,0.1,8.967488244831555e-05,-5.40115160574658e-05,0.37451045680128114,4.578,1.148,3.989,3.61,10.226,0.353,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.62,-0.58,50.0,5.275,2.63,5022.0,9394.0,2.778,-0.868,0.143,0.121,0.00029572582404867814,-0.00017290670050799898,0.5345965509899936,2.087,1.618,1.29,2.73,6.518,0.419,0.25,0.989,0.253,1.0,2.041,0.49
