ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.58,-0.7,40.0,203.528,0.141,37213.0,115013.0,0.523,-53.301,-0.75,-0.207,4.550983757678453e-06,-0.0014323187343279742,0.32355472859589784,0.378,1.037,0.365,1.97,40.579,0.048,0.1,2.258,0.044,0.25,2.087,0.12
230428,32.58,-0.7,32.0,5.517,0.622,1742.0,9408.0,0.705,-10.116,0.043,0.023,7.494449018621067e-05,-0.005807263674117394,0.18516156462585034,1.393,0.487,2.863,1.25,2.986,0.42,0.974,1.642,0.593,79.0,2.618,30.172
230505,32.58,-0.7,36.0,913.382,0.033,1061.0,7908.0,-0.595,-8.176,0.005,-0.014,-7.520628462672308e-05,-0.007705768308936146,0.13416793120890239,1.531,0.481,3.183,17.56,38.296,0.458,3.0,0.47,6.383,2.739,5.114,0.536
230512,32.58,-0.7,35.0,2494.159,0.135,447.0,2351.0,-0.26,-6.543,-0.035,0.006,-0.00011049044123511268,-0.014636521351108081,0.1901318587834964,1.263,0.321,3.938,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.58,-0.7,40.0,60.749,1.329,20139.0,80513.0,4.183,-1.426,-0.097,0.002,5.1949202642352815e-05,-7.082403201072853e-05,0.25013351881062684,5.727,1.424,4.022,56.84,8.715,6.522,0.01,0.999,0.01,5.5,2.681,2.052
230602,32.58,-0.7,30.0,0.208,0.909,29.0,80.0,0.157,0.124,0.098,0.059,0.00196531237792969,0.004276627491918108,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.58,-0.7,37.5,3.182,3.046,2873.0,7134.0,0.189,-1.367,0.038,0.034,2.6556101831896662e-05,-0.00047571025122095806,0.4027193720213064,1.417,1.101,1.287,0.58,8.513,0.069,0.078,0.428,0.183,6.833,1.735,3.939
230721,32.58,-0.7,42.5,6.206,0.217,10507.0,39004.0,1.699,-1.348,0.027,0.057,4.356480765594557e-05,-0.00012831360519698177,0.2693826274228284,1.061,1.067,0.995,1.69,4.145,0.409,1.0,2.213,0.452,1.156,2.032,0.569
231020,32.58,-0.7,37.5,7.733,0.475,4039.0,11605.0,2.062,-0.425,0.076,0.072,0.00017763919192293227,-0.00010512659105460016,0.3480396380870315,0.367,1.465,0.25,1.14,3.643,0.313,30.0,1.252,23.964,2.0,10.133,0.197
240119,32.58,-0.7,60.0,7.02,0.29,23620.0,63069.0,5.586,-1.32,0.106,0.098,8.857552707339881e-05,-5.586684221983144e-05,0.37451045680128114,4.578,1.148,3.989,3.61,10.226,0.353,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.58,-0.7,50.0,5.275,2.63,5022.0,9394.0,2.784,-0.813,0.14,0.118,0.0002964015311780624,-0.00016191999610891733,0.5345965509899936,2.087,1.618,1.29,2.73,6.518,0.419,0.25,0.989,0.253,1.0,2.041,0.49
