ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.5,-0.94,40.0,226.209,0.155,40456.0,115013.0,-8.145,-70.371,-0.219,0.016,-7.081405675336708e-05,-0.0017394500796389907,0.3517515411301331,0.373,1.037,0.36,1.98,44.202,0.045,0.1,2.258,0.044,0.167,2.087,0.08
230428,32.5,-0.94,32.0,5.517,0.622,1742.0,9408.0,2.521,-8.395,-0.024,-0.037,0.0002680136627404869,-0.004818934829308983,0.18516156462585034,1.393,0.487,2.863,1.25,2.986,0.42,0.974,1.642,0.593,79.0,2.618,30.172
230505,32.5,-0.94,36.0,853.732,0.031,1061.0,7908.0,-0.305,-8.012,-0.006,0.018,-3.852993507365941e-05,-0.007551139402686147,0.13416793120890239,1.638,0.481,3.405,17.56,38.296,0.458,3.0,0.47,6.383,2.739,5.114,0.536
230512,32.5,-0.94,35.0,2494.159,0.135,447.0,2351.0,-0.032,-6.365,-0.007,0.013,-1.3499771955418295e-05,-0.014238909275814457,0.1901318587834964,1.263,0.321,3.938,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.5,-0.94,40.0,107.132,1.044,23337.0,80513.0,4.896,-1.275,-0.056,0.039,6.080960218817537e-05,-5.463272617148991e-05,0.28985381242780667,3.861,1.424,2.712,57.42,10.258,5.598,0.01,0.999,0.01,5.5,2.681,2.052
230602,32.5,-0.94,30.0,0.208,0.909,29.0,80.0,0.197,0.147,0.118,0.078,0.002456640472412108,0.005059553391029094,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.5,-0.94,37.5,17.512,0.697,3187.0,7134.0,0.43,-1.731,0.039,0.059,6.0230334051724167e-05,-0.0005431376597677087,0.44673395009812167,1.417,1.101,1.287,2.86,9.553,0.299,0.078,0.428,0.183,6.833,1.735,3.939
230721,32.5,-0.94,42.5,11.736,0.219,13726.0,39004.0,1.641,-2.011,0.046,0.07,4.206257290918882e-05,-0.00014653069768653,0.3519126243462209,1.061,1.067,0.995,2.32,5.722,0.406,1.0,2.213,0.452,1.156,2.032,0.569
231020,32.5,-0.94,37.5,11.579,0.65,5407.0,11605.0,2.195,-0.845,0.072,0.083,0.00018912557264177604,-0.00015630558951539966,0.4659198621283929,0.408,1.465,0.278,1.33,5.215,0.254,30.0,1.252,23.964,25.0,10.133,2.467
240119,32.5,-0.94,60.0,19.502,0.123,25478.0,63069.0,6.084,-1.389,0.126,0.105,9.647230511857547e-05,-5.4500111865046486e-05,0.4039702548002981,4.573,1.148,3.984,9.21,11.109,0.829,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.5,-0.94,50.0,5.462,2.658,5122.0,9394.0,2.905,-1.206,0.146,0.134,0.00030923996663636725,-0.00023545305698190685,0.5452416436022993,2.087,1.618,1.29,2.77,6.668,0.415,0.25,0.989,0.253,1.0,2.041,0.49
