ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.82,0.03,40.0,389.468,0.339,37213.0,115013.0,-63.916,-115.623,-1.766,-0.512,-0.0005557280188401257,-0.0031070610302620224,0.32355472859589784,0.475,1.037,0.459,4.73,40.579,0.117,0.3,2.258,0.133,0.124,2.087,0.059
230428,32.82,0.03,32.0,112.891,1.166,1742.0,9408.0,-10.384,-20.211,-0.162,-0.167,-0.0011037153625488279,-0.01160215171139495,0.18516156462585034,0.282,0.487,0.579,5.19,2.986,1.736,15.0,1.642,9.135,0.145,2.618,0.056
230505,32.82,0.03,36.0,783.015,0.028,1061.0,7908.0,-5.889,-12.897,-0.133,-0.109,-0.0007446451717949779,-0.012155048482968603,0.13416793120890239,1.735,0.481,3.607,17.06,38.296,0.445,3.0,0.47,6.383,10.5,5.114,2.053
230512,32.82,0.03,35.0,2456.653,0.133,447.0,2351.0,-2.81,-8.71,-0.094,-0.067,-0.0011950435153923863,-0.019486526179302993,0.1901318587834964,1.282,0.321,3.998,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.82,0.03,40.0,21.436,0.108,20139.0,80513.0,-1.245,-6.479,-0.147,-0.052,-1.5464797865038096e-05,-0.00032169118450014577,0.25013351881062684,6.069,1.424,4.262,21.25,8.715,2.439,0.6,0.999,0.6,0.353,2.681,0.132
230602,32.82,0.03,30.0,0.208,0.909,29.0,80.0,-0.083,-0.016,-0.035,-0.048,-0.0010375872802734388,-0.0005556248316271539,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.82,0.03,37.5,15.759,0.928,2873.0,7134.0,-0.636,-2.004,-0.025,-0.016,-8.918196053340517e-05,-0.0006976695048049733,0.4027193720213064,0.432,1.101,0.392,0.88,8.513,0.103,0.098,0.428,0.229,10.0,1.735,5.764
230721,32.82,0.03,42.5,6.054,0.155,10507.0,39004.0,0.406,-2.417,0.001,0.003,1.0415494244180074e-05,-0.00022999331314465946,0.2693826274228284,1.336,1.067,1.253,2.08,4.145,0.502,1.0,2.213,0.452,0.591,2.032,0.291
231020,32.82,0.03,37.5,7.733,0.475,4039.0,11605.0,0.696,-1.538,0.054,0.041,5.996690153675016e-05,-0.0003806660587228622,0.3480396380870315,0.367,1.465,0.25,1.14,3.643,0.313,30.0,1.252,23.964,2.0,10.133,0.197
240119,32.82,0.03,60.0,7.005,0.291,23620.0,63069.0,4.626,-1.959,0.059,0.068,7.335293900346867e-05,-8.292669677734364e-05,0.37451045680128114,4.573,1.148,3.984,3.6,10.226,0.352,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.82,0.03,50.0,5.947,2.965,5022.0,9394.0,2.432,-1.05,0.127,0.105,0.0002588478080257352,-0.0002090023996952468,0.5345965509899936,1.851,1.618,1.144,2.73,6.518,0.419,0.25,0.989,0.253,1.0,2.041,0.49
