ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.83,0.06,40.0,597.459,0.518,37213.0,115013.0,-62.478,-114.186,-1.766,-0.512,-0.0005432293684243168,-0.0030684318608783815,0.32355472859589784,0.482,1.037,0.465,7.36,40.579,0.181,0.3,2.258,0.133,0.124,2.087,0.059
230428,32.83,0.06,32.0,115.659,1.166,1742.0,9408.0,-9.645,-19.538,-0.162,-0.118,-0.0010252415398837758,-0.011215898731814186,0.18516156462585034,0.277,0.487,0.569,5.22,2.986,1.749,15.0,1.642,9.135,0.164,2.618,0.062
230505,32.83,0.06,36.0,795.735,0.029,1061.0,7908.0,-5.514,-12.591,-0.127,-0.085,-0.0006972869666200366,-0.011867420356311852,0.13416793120890239,1.679,0.481,3.492,16.78,38.296,0.438,0.5,0.47,1.064,10.5,5.114,2.053
230512,32.83,0.06,35.0,2428.523,0.132,447.0,2351.0,-2.534,-8.449,-0.045,-0.065,-0.0010776993437799074,-0.018901031475024473,0.1901318587834964,1.297,0.321,4.044,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.83,0.06,40.0,21.611,0.107,20139.0,80513.0,-1.066,-6.305,-0.091,-0.052,-1.3245160137182795e-05,-0.00031305982600613233,0.25013351881062684,6.02,1.424,4.228,21.25,8.715,2.439,0.6,0.999,0.6,0.353,2.681,0.132
230602,32.83,0.06,30.0,0.208,0.909,29.0,80.0,-0.085,-0.019,-0.035,-0.05,-0.0010681045532226568,-0.000639810412176725,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.83,0.06,37.5,15.759,0.928,2873.0,7134.0,-0.618,-1.988,-0.02,-0.021,-8.661532698006463e-05,-0.0006919760630017078,0.4027193720213064,0.432,1.101,0.392,0.88,8.513,0.103,0.098,0.428,0.229,10.0,1.735,5.764
230721,32.83,0.06,42.5,6.054,0.155,10507.0,39004.0,0.591,-2.232,0.001,0.003,1.515379300790867e-05,-0.00021240383898643453,0.2693826274228284,1.336,1.067,1.253,2.08,4.145,0.502,1.0,2.213,0.452,0.591,2.032,0.291
231020,32.83,0.06,37.5,7.733,0.475,4039.0,11605.0,0.72,-1.52,0.054,0.041,6.204959694181532e-05,-0.000376374449157337,0.3480396380870315,0.367,1.465,0.25,1.14,3.643,0.313,30.0,1.252,23.964,2.0,10.133,0.197
240119,32.83,0.06,60.0,7.005,0.291,23620.0,63069.0,4.642,-1.943,0.059,0.068,7.360455202941798e-05,-8.224451557001145e-05,0.37451045680128114,4.573,1.148,3.984,3.6,10.226,0.352,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.83,0.06,50.0,5.947,2.965,5022.0,9394.0,2.431,-1.05,0.132,0.104,0.0002587438530827524,-0.0002091603943381543,0.5345965509899936,1.851,1.618,1.144,2.73,6.518,0.419,0.25,0.989,0.253,1.0,2.041,0.49
