ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,32.62,-0.58,40.0,533.321,0.48,37213.0,115013.0,5.66,-54.158,-0.578,-0.041,4.921304887817019e-05,-0.001455359737041659,0.32355472859589784,0.472,1.037,0.455,6.43,40.579,0.158,0.3,2.258,0.133,0.124,2.087,0.059
230428,32.62,-0.58,32.0,21.415,0.189,1742.0,9408.0,-1.845,-12.377,-0.016,-0.025,-0.0001960804540932583,-0.007105049097212255,0.18516156462585034,0.227,0.487,0.466,0.79,2.986,0.265,0.013,1.642,0.008,0.237,2.618,0.09
230505,32.62,-0.58,36.0,786.627,0.028,1061.0,7908.0,-0.439,-7.978,-0.022,-0.002,-5.550840340181562e-05,-0.007519375648894027,0.13416793120890239,1.777,0.481,3.696,17.56,38.296,0.458,3.0,0.47,6.383,10.5,5.114,2.053
230512,32.62,-0.58,35.0,2409.77,0.131,447.0,2351.0,-0.162,-6.352,-0.013,-0.009,-6.895268137228843e-05,-0.014209416072427289,0.1901318587834964,1.307,0.321,4.076,30.27,33.385,0.907,7.143,0.721,9.906,3.922,3.679,1.066
230519,32.62,-0.58,40.0,20.653,0.102,20139.0,80513.0,4.278,-1.319,-0.006,0.012,5.313171372315264e-05,-6.551462501629303e-05,0.25013351881062684,6.299,1.424,4.424,21.25,8.715,2.439,0.75,0.999,0.751,0.353,2.681,0.132
230602,32.62,-0.58,30.0,0.208,0.909,29.0,80.0,0.035,0.043,0.016,0.019,0.00043334527587890747,0.0014816662176724128,0.3625,2.286,0.569,4.02,0.6,0.45,1.333,2.6,1.0,2.6,1.5,0.29,5.167
230616,32.62,-0.58,37.5,8.253,1.695,2873.0,7134.0,0.477,-1.081,0.046,0.036,6.690358129040945e-05,-0.00037637243826547825,0.4027193720213064,0.787,1.101,0.714,0.84,8.513,0.099,0.078,0.428,0.183,10.0,1.735,5.764
230721,32.62,-0.58,42.5,6.001,0.154,10507.0,39004.0,1.926,-1.103,0.042,0.043,4.937970798818308e-05,-0.00010500813283146043,0.2693826274228284,1.348,1.067,1.264,2.08,4.145,0.502,1.0,2.213,0.452,0.591,2.032,0.291
231020,32.62,-0.58,37.5,7.733,0.475,4039.0,11605.0,2.069,-0.354,0.069,0.075,0.00017829134906997295,-8.75974815616099e-05,0.3480396380870315,0.367,1.465,0.25,1.14,3.643,0.313,30.0,1.252,23.964,2.0,10.133,0.197
240119,32.62,-0.58,60.0,6.97,0.289,23620.0,63069.0,5.791,-0.997,0.11,0.092,9.181746413851426e-05,-4.2218050033737185e-05,0.37451045680128114,4.596,1.148,4.004,3.6,10.226,0.352,0.5,0.471,1.062,20.0,6.474,3.089
250117,32.62,-0.58,50.0,5.947,2.965,5022.0,9394.0,2.871,-0.723,0.155,0.125,0.00030561453799986206,-0.00014390860681750298,0.5345965509899936,1.851,1.618,1.144,2.73,6.518,0.419,0.25,0.989,0.253,1.0,2.041,0.49
