ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,411.33,-0.13,410.0,0.073,0.272,684171.0,4721327.0,-8.227,83.79,0.006,0.002,-1.7425092797166798e-06,0.000122469762745205,0.14491074225530237,1.113,2.911,0.382,0.94,0.251,3.742,3.739,1.057,3.536,0.62,1.135,0.546
230424,411.33,-0.13,414.0,1.233,0.366,33796.0,223755.0,2.518,5.529,0.011,0.005,1.1255200701040553e-05,0.0001635943101451077,0.1510402002189895,0.987,1.134,0.87,0.7,1.972,0.355,0.08,1.084,0.073,0.584,0.702,0.833
230425,411.33,-0.13,414.0,0.749,1.4,39710.0,145615.0,1.643,3.507,0.006,0.007,1.127974909640388e-05,8.83074229539896e-05,0.27270542183154206,1.094,0.861,1.271,0.57,1.247,0.453,0.06,1.105,0.055,0.658,0.733,0.897
230426,411.33,-0.13,414.0,1.013,1.087,29440.0,104474.0,0.731,1.843,0.006,0.017,6.998227552476047e-06,6.26156710334446e-05,0.2817925991155694,1.126,1.31,0.86,0.79,1.883,0.422,0.062,1.383,0.045,0.871,1.061,0.822
230427,411.33,-0.13,410.0,1.642,0.629,14909.0,60021.0,1.058,2.441,0.017,0.014,1.7632812280350292e-05,0.00016372349316321098,0.248396394595225,0.836,0.991,0.843,0.74,1.835,0.404,0.714,1.048,0.681,0.929,0.424,2.191
230428,411.33,-0.13,410.0,0.068,0.71,110475.0,949551.0,11.65,26.091,0.021,0.014,1.2268956601989765e-05,0.00023616749725307264,0.11634446175086963,2.113,2.355,0.897,0.74,0.457,1.614,2.57,6.335,0.406,0.795,1.489,0.534
230505,411.33,-0.13,415.0,0.292,1.401,162577.0,844173.0,6.757,17.686,0.027,0.023,8.004153696259438e-06,0.00010878434273373878,0.19258730141807426,0.933,2.357,0.396,1.06,0.607,1.745,0.202,0.485,0.415,0.653,1.097,0.596
230512,411.33,-0.13,418.0,0.161,0.84,57058.0,312532.0,3.795,8.42,0.03,0.03,1.2142775763355579e-05,0.00014757302769050515,0.18256690514891274,1.333,2.097,0.636,0.55,0.822,0.665,0.014,1.01,0.014,1.123,0.44,2.549
230519,411.33,-0.13,410.0,0.038,0.806,526974.0,3249466.0,8.651,29.691,0.034,0.033,2.6622157919555246e-06,5.634187294905733e-05,0.16217249234181863,1.389,2.51,0.553,0.4,0.332,1.218,1.719,1.992,0.863,0.562,0.372,1.51
230526,411.33,-0.13,417.0,0.365,0.338,38425.0,198360.0,3.571,7.041,0.038,0.039,1.8003129477942267e-05,0.00018324945706111226,0.19371345029239767,1.131,3.087,0.366,1.24,1.029,1.201,0.435,3.524,0.124,1.672,1.286,1.3
230602,411.33,-0.13,407.5,0.073,1.565,8343.0,53305.0,1.818,1.721,0.044,0.039,3.4106294319046194e-05,0.0002062284988792882,0.15651439827408312,5.678,0.989,5.74,0.77,0.529,1.457,22.0,0.188,116.995,0.084,0.184,0.457
230616,411.33,-0.13,420.0,0.05,0.431,630443.0,3472893.0,0.847,26.003,0.035,0.039,2.439437459782155e-07,4.124578764863688e-05,0.1815325148226565,1.432,2.022,0.708,0.42,0.34,1.244,0.12,0.828,0.145,1.055,1.662,0.635
230630,411.33,-0.13,420.0,0.076,0.283,117481.0,795313.0,1.331,18.342,0.031,0.035,1.674163351298029e-06,0.00015612911442341442,0.14771668512899952,1.423,2.01,0.708,0.56,0.388,1.452,1.238,0.284,4.355,0.43,1.458,0.295
230721,411.33,-0.13,400.0,0.083,0.995,107045.0,774944.0,-1.966,8.305,0.045,0.04,-2.537002002700159e-06,7.758237454246297e-05,0.13813256183672626,1.669,2.252,0.741,0.68,0.459,1.478,94.643,2.078,45.54,0.762,1.053,0.724
230818,411.33,-0.13,400.0,0.027,1.248,83907.0,396107.0,6.033,13.049,0.054,0.053,1.5230361692360237e-05,0.00015551213472153494,0.21182912697831646,1.176,2.181,0.539,0.1,0.675,0.152,5.329,6.054,0.88,8.0,10.498,0.762
230915,411.33,-0.13,400.0,0.222,0.137,173303.0,1179386.0,-1.217,13.941,0.06,0.057,-1.0318526352122832e-06,8.044467328913437e-05,0.1469434095368268,2.804,1.821,1.539,2.57,0.441,5.833,12.289,6.395,1.922,183.0,0.307,595.559
230929,411.33,-0.13,430.0,0.064,0.515,23269.0,160335.0,5.12,22.423,0.053,0.055,3.193421771156298e-05,0.0009636453527471626,0.1451273895281754,1.858,1.461,1.271,0.18,0.971,0.185,0.024,1.071,0.022,4.333,1.452,2.984
231020,411.33,-0.13,445.0,9.885,3.193,36825.0,248110.0,3.945,12.67,0.063,0.06,1.590081406546775e-05,0.0003440730131917152,0.14842207085566886,0.921,1.909,0.483,5.66,3.071,1.843,0.05,1.989,0.025,5.925,9.012,0.657
231215,411.33,-0.13,430.0,1.186,0.5,184891.0,1339014.0,9.459,22.732,0.067,0.069,7.0641690117796875e-06,0.0001229483989797259,0.13807996032901823,1.397,1.449,0.964,1.62,1.479,1.097,3.333,0.944,3.53,6.5,7.0,0.929
231229,411.33,-0.13,393.0,0.091,1.166,10450.0,58560.0,8.243,25.006,0.072,0.07,0.0001407544073745853,0.002392953143631784,0.17844945355191258,0.914,1.326,0.689,0.29,0.387,0.739,0.5,0.081,6.144,10.0,0.588,16.998
240119,411.33,-0.13,405.0,0.146,0.09,86600.0,643367.0,-0.737,3.652,0.071,0.07,-1.1454051086568916e-06,4.2171179248554395e-05,0.1346043549016347,2.203,1.384,1.592,1.07,0.418,2.55,19.6,1.47,13.334,0.906,0.5,1.811
240315,411.33,-0.13,420.0,0.375,1.008,23015.0,143128.0,5.099,12.728,0.078,0.079,3.5625943928085786e-05,0.0005530449247457606,0.16080012296685484,0.182,2.068,0.088,0.12,1.172,0.103,0.222,1.005,0.221,22.75,6.802,3.345
