ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,411.992,0.03,410.0,0.201,0.338,684171.0,4721327.0,-40.36,-37.36,-0.031,-0.0,-8.548483189391327e-06,-5.460618003922907e-05,0.14491074225530237,0.989,2.911,0.34,2.31,0.251,9.192,4.177,1.057,3.951,0.94,1.135,0.829
230424,411.992,0.03,414.0,3.157,0.445,33796.0,223755.0,-1.875,-0.0,0.016,-0.0,-8.380162763253544e-06,-1.2447949993135275e-09,0.1510402002189895,1.079,1.134,0.952,1.96,1.972,0.994,0.301,1.084,0.278,0.829,0.702,1.182
230425,411.992,0.03,414.0,1.923,1.621,39710.0,145615.0,-0.875,-0.0,0.016,-0.0,-6.009774536220838e-06,-1.3112337395316042e-09,0.27270542183154206,1.216,0.861,1.413,1.61,1.247,1.294,0.255,1.105,0.231,0.871,0.733,1.189
230426,411.992,0.03,414.0,2.22,0.859,29440.0,104474.0,-0.496,0.0,0.008,0.0,-4.746105738067904e-06,1.358695652173914e-09,0.2817925991155694,0.92,1.31,0.703,1.42,1.883,0.755,0.395,1.383,0.286,1.219,1.061,1.15
230427,411.992,0.03,410.0,2.596,0.696,14909.0,60021.0,-0.5,0.0,-0.008,0.0,-8.326266836880528e-06,4.024414783016972e-09,0.248396394595225,1.162,0.991,1.173,1.63,1.835,0.888,1.372,1.048,1.309,0.865,0.424,2.04
230428,411.992,0.03,410.0,0.145,0.554,110475.0,949551.0,-6.083,1.839,-0.008,0.0,-6.40612449737552e-06,1.664620701931645e-05,0.11634446175086963,2.402,2.355,1.02,1.8,0.457,3.928,8.092,6.335,1.277,1.014,1.489,0.681
230505,411.992,0.03,415.0,0.289,1.252,162577.0,844173.0,-4.482,0.0,0.008,0.0,-5.309495698864632e-06,2.0913167299187476e-09,0.19258730141807426,2.216,2.357,0.94,2.48,0.607,4.094,0.388,0.485,0.799,4.684,1.097,4.27
230512,411.992,0.03,418.0,0.15,1.176,57058.0,312532.0,-0.928,0.0,0.016,0.0,-2.968025765567858e-06,2.453643660836343e-09,0.18256690514891274,1.533,2.097,0.731,0.59,0.822,0.713,0.212,1.01,0.21,0.306,0.44,0.695
230519,411.992,0.03,410.0,0.101,0.809,526974.0,3249466.0,-11.403,-2.695,-0.004,0.0,-3.5090911000327394e-06,-5.114728763311626e-06,0.16217249234181863,1.553,2.51,0.619,1.19,0.332,3.582,2.223,1.992,1.116,1.501,0.372,4.037
230526,411.992,0.03,417.0,0.334,0.89,38425.0,198360.0,-0.968,0.0,0.008,0.0,-4.878517469347283e-06,2.8627195836044275e-09,0.19371345029239767,1.542,3.087,0.5,1.54,1.029,1.5,0.21,3.524,0.06,1.989,1.286,1.547
230602,411.992,0.03,407.5,3.025,1.418,8343.0,53305.0,0.087,-0.0,-0.008,0.0,1.631633578562487e-06,-3.595828838547285e-09,0.15651439827408312,0.622,0.989,0.629,3.52,0.529,6.658,37.0,0.188,196.765,0.661,0.184,3.586
230616,411.992,0.03,420.0,0.1,4.179,630443.0,3472893.0,-14.325,-8.252,0.016,0.0,-4.124757944353075e-06,-1.3089510325891843e-05,0.1815325148226565,6.903,2.022,3.414,4.11,0.34,12.086,1.029,0.828,1.243,2.113,1.662,1.271
230630,411.992,0.03,420.0,0.143,2.683,117481.0,795313.0,-7.879,-3.752,0.008,0.0,-9.907150040338503e-06,-3.193600566760529e-05,0.14771668512899952,2.262,2.01,1.125,1.68,0.388,4.332,0.065,0.284,0.23,0.903,1.458,0.62
230721,411.992,0.03,400.0,0.125,5.021,107045.0,774944.0,-6.005,-2.69,-0.016,-0.002,-7.748875832013243e-06,-2.5133026785883714e-05,0.13813256183672626,2.283,2.252,1.014,1.4,0.459,3.049,95.433,2.078,45.921,17.735,1.053,16.848
