ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,410.8601,-0.25,410.0,1.393,0.95,683698.0,4721327.0,67.843,158.67,0.074,0.095,1.4369521022590505e-05,0.00023207576461206408,0.14481055855694808,1.243,2.911,0.427,16.41,0.307,53.444,9.121,1.057,8.627,0.697,1.135,0.615
230424,410.8601,-0.25,414.0,50.0,1.041,37020.0,223755.0,7.507,9.935,0.106,0.044,3.3547951802491155e-05,0.00026836251565612757,0.16544881678621706,1.068,1.134,0.942,13.89,4.36,3.187,0.065,1.084,0.06,1.11,0.702,1.582
230425,410.8601,-0.25,414.0,5.275,3.191,41144.0,145615.0,4.747,6.165,0.125,0.049,3.2599401210390246e-05,0.00014982986997589165,0.28255330838169146,1.536,0.861,1.784,3.81,1.832,2.077,0.172,1.105,0.156,0.886,0.733,1.209
230426,410.8601,-0.25,414.0,10.547,1.294,29050.0,104474.0,3.124,3.686,0.075,0.043,2.9899765100235767e-05,0.0001268874124077224,0.2780596129180466,1.206,1.31,0.921,5.83,2.857,2.04,0.04,1.383,0.029,3.156,1.061,2.975
230427,410.8601,-0.25,410.0,6.0,0.411,16044.0,60021.0,2.778,3.623,0.051,0.045,4.628257313309482e-05,0.00022584248640031417,0.26730644274503923,1.664,0.991,1.679,3.47,2.851,1.217,1.004,1.048,0.959,1.953,0.424,4.604
230428,410.8601,-0.25,410.0,0.238,0.47,111127.0,949551.0,21.015,35.511,0.045,0.042,2.2131171697392424e-05,0.00031955646434051626,0.11703110206824067,2.615,2.355,1.111,2.3,0.637,3.619,1.485,6.335,0.234,1.296,1.489,0.871
230505,410.8601,-0.25,415.0,0.187,0.67,166608.0,844173.0,12.85,22.461,0.056,0.041,1.5221606872008306e-05,0.00013481624944700258,0.19736238898898686,1.754,2.357,0.744,1.08,0.719,1.498,0.39,0.485,0.804,0.554,1.097,0.505
230512,410.8601,-0.25,418.0,0.788,0.281,53041.0,312532.0,7.6,11.44,0.064,0.055,2.4316602724021692e-05,0.00021567488012732595,0.1697138213046984,1.912,2.097,0.912,2.75,1.15,2.391,9.143,1.01,9.055,1.359,0.44,3.086
230519,410.8601,-0.25,410.0,0.052,0.886,526851.0,3249466.0,17.444,37.775,0.058,0.055,5.368366588273913e-06,7.169890448789284e-05,0.16213463996853636,1.774,2.51,0.707,0.63,0.37,1.697,5.298,1.992,2.66,0.583,0.372,1.568
230526,410.8601,-0.25,417.0,0.693,0.585,38127.0,198360.0,5.383,8.219,0.061,0.058,2.7138772677163683e-05,0.00021558107665900364,0.19221113127646702,0.986,3.087,0.32,1.73,1.222,1.412,0.612,3.524,0.174,1.345,1.286,1.046
