ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,412.53,0.16,410.0,0.005,0.339,678709.0,4721327.0,-180.715,-86.309,-0.093,-0.039,-3.82763679805401e-05,-0.0001271658715088512,0.1437538641148982,1.111,2.911,0.382,0.11,0.155,0.69,4.238,1.057,4.009,0.605,1.135,0.533
230424,412.53,0.16,414.0,0.06,1.097,35837.0,223755.0,-6.416,-2.976,-0.018,-0.015,-2.8672911562468567e-05,-8.305474047423052e-05,0.1601617840942102,1.005,1.134,0.887,0.07,0.968,0.073,0.077,1.084,0.071,0.476,0.702,0.678
230425,412.53,0.16,414.0,0.083,3.619,41066.0,145615.0,-3.444,-1.18,-0.012,-0.009,-2.3654318327318085e-05,-2.872711664678316e-05,0.2820176492806373,0.868,0.861,1.008,0.08,0.805,0.095,0.05,1.105,0.046,0.576,0.733,0.785
230426,412.53,0.16,414.0,0.101,2.577,29157.0,104474.0,-1.197,0.289,-0.008,-0.007,-1.1462160829750401e-05,9.907585526336938e-06,0.27908379118249516,1.133,1.31,0.865,0.16,0.959,0.163,0.051,1.383,0.037,0.885,1.061,0.834
230427,412.53,0.16,410.0,0.102,1.951,18628.0,60021.0,0.009,1.773,0.001,0.002,1.4643165907556614e-07,9.517664025724253e-05,0.3103580413521934,0.768,0.991,0.774,0.13,0.59,0.222,0.698,1.048,0.666,0.801,0.424,1.89
230428,412.53,0.16,410.0,0.009,0.982,107197.0,949551.0,1.1,16.253,0.003,0.002,1.158024765619481e-06,0.00015161339378444116,0.11289230383623418,2.058,2.355,0.874,0.15,0.299,0.486,3.312,6.335,0.523,0.772,1.489,0.518
230505,412.53,0.16,415.0,0.043,3.0,160420.0,844173.0,3.205,14.754,0.012,0.013,3.797031232873167e-06,9.19681359274312e-05,0.19003213796224233,1.124,2.357,0.477,0.24,0.486,0.487,0.2,0.485,0.412,2.55,1.097,2.325
230512,412.53,0.16,418.0,0.03,1.869,62312.0,312532.0,1.522,6.894,0.018,0.019,4.869081616003451e-06,0.00011063877761983825,0.19937798369446968,1.245,2.097,0.594,0.15,0.532,0.276,0.008,1.01,0.008,0.937,0.44,2.128
230519,412.53,0.16,410.0,0.016,1.321,544267.0,3249466.0,5.238,26.911,0.025,0.025,1.6120055569108647e-06,4.944397285167796e-05,0.1674942898310061,1.407,2.51,0.561,0.2,0.286,0.692,1.431,1.992,0.718,0.629,0.372,1.692
230526,412.53,0.16,417.0,0.113,0.573,38032.0,198360.0,2.46,6.648,0.029,0.03,1.2399988316364597e-05,0.00017478738813677105,0.19173220407340189,1.735,3.087,0.562,0.77,0.782,0.987,0.118,3.524,0.034,2.163,1.286,1.682
