ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,411.27,-0.15,410.0,0.089,0.306,684171.0,4721327.0,-180.186,-76.301,-0.117,-0.075,-3.816435975365383e-05,-0.00011152338134607902,0.14491074225530237,1.209,2.911,0.415,1.24,0.251,4.943,4.792,1.057,4.533,0.697,1.135,0.614
230424,411.27,-0.15,414.0,1.528,0.376,33796.0,223755.0,-7.444,-4.225,-0.048,-0.036,-3.326697123497414e-05,-0.00012501767884853928,0.1510402002189895,1.027,1.134,0.905,0.9,1.972,0.457,0.087,1.084,0.08,0.687,0.702,0.979
230425,411.27,-0.15,414.0,0.805,1.443,39710.0,145615.0,-4.208,-2.117,-0.031,-0.026,-2.8897886429432916e-05,-5.331239721931758e-05,0.27270542183154206,1.179,0.861,1.37,0.66,1.247,0.526,0.074,1.105,0.067,0.675,0.733,0.921
230426,411.27,-0.15,414.0,1.206,1.099,29440.0,104474.0,-2.234,-0.906,-0.026,-0.019,-2.138551780498692e-05,-3.0764696370000433e-05,0.2817925991155694,1.179,1.31,0.9,0.99,1.883,0.525,0.061,1.383,0.044,0.968,1.061,0.913
230427,411.27,-0.15,410.0,1.786,0.557,14909.0,60021.0,-1.718,-0.12,-0.011,-0.014,-2.8622304916667844e-05,-8.023928131117835e-06,0.248396394595225,0.859,0.991,0.867,0.83,1.835,0.452,0.604,1.048,0.576,0.977,0.424,2.304
230428,411.27,-0.15,410.0,0.067,0.76,110475.0,949551.0,-16.63,-1.891,-0.011,-0.011,-1.7513429037288288e-05,-1.711435898251868e-05,0.11634446175086963,2.342,2.355,0.995,0.81,0.457,1.775,2.401,6.335,0.379,0.973,1.489,0.653
230505,411.27,-0.15,415.0,0.328,1.517,162577.0,844173.0,-0.988,10.117,0.002,0.007,-1.1702638676102052e-06,6.222971979674558e-05,0.19258730141807426,1.016,2.357,0.431,1.3,0.607,2.136,0.188,0.485,0.387,0.803,1.097,0.732
230512,411.27,-0.15,418.0,0.176,0.944,57058.0,312532.0,0.199,5.131,0.011,0.014,6.379165787095264e-07,8.991871182184546e-05,0.18256690514891274,1.616,2.097,0.771,0.73,0.822,0.883,0.014,1.01,0.014,1.032,0.44,2.343
230519,411.27,-0.15,410.0,0.044,0.856,526974.0,3249466.0,-1.244,20.304,0.019,0.018,-3.8289168289467106e-07,3.852998307939992e-05,0.16217249234181863,1.43,2.51,0.57,0.47,0.332,1.431,1.316,1.992,0.661,0.542,0.372,1.457
230526,411.27,-0.15,417.0,0.42,0.347,38425.0,198360.0,1.731,5.451,0.022,0.024,8.726715434051876e-06,0.0001418547717420172,0.19371345029239767,1.217,3.087,0.394,1.53,1.029,1.49,0.451,3.524,0.128,1.672,1.286,1.3
230602,411.27,-0.15,407.5,0.076,1.733,8343.0,53305.0,0.768,0.854,0.03,0.027,1.440990076225189e-05,0.00010233516272003386,0.15651439827408312,6.607,0.989,6.679,0.94,0.529,1.775,7.0,0.188,37.226,0.099,0.184,0.537
230616,411.27,-0.15,420.0,0.048,0.399,630443.0,3472893.0,-4.885,20.729,0.022,0.027,-1.4066078081867508e-06,3.287931767319881e-05,0.1815325148226565,1.445,2.022,0.715,0.41,0.34,1.203,0.119,0.828,0.144,0.998,1.662,0.601
230630,411.27,-0.15,420.0,0.076,0.261,117481.0,795313.0,-1.63,15.737,0.019,0.023,-2.049282154022945e-06,0.0001339577822015086,0.14771668512899952,1.275,2.01,0.634,0.5,0.388,1.287,1.2,0.284,4.221,0.26,1.458,0.178
230721,411.27,-0.15,400.0,0.073,0.762,107045.0,774944.0,-3.659,6.808,0.034,0.031,-4.721888226226624e-06,6.359732193505616e-05,0.13813256183672626,1.562,2.252,0.693,0.56,0.459,1.22,523.5,2.078,251.899,0.731,1.053,0.695
230818,411.27,-0.15,400.0,0.126,0.266,83907.0,396107.0,5.0,12.243,0.046,0.044,1.2623727236702052e-05,0.00014591054311150357,0.21182912697831646,1.492,2.181,0.684,0.61,0.675,0.901,5.171,6.054,0.854,8.0,10.498,0.762
230915,411.27,-0.15,400.0,0.217,0.124,173303.0,1179386.0,-3.21,12.25,0.053,0.051,-2.722083013521325e-06,7.068521407591776e-05,0.1469434095368268,2.833,1.821,1.556,2.55,0.441,5.775,8.908,6.395,1.393,162.0,0.307,527.216
230929,411.27,-0.15,430.0,0.594,0.056,23269.0,160335.0,4.082,21.596,0.043,0.05,2.5459896459159257e-05,0.0009281096284274431,0.1451273895281754,5.565,1.461,3.808,4.97,0.971,5.12,46.035,1.071,42.987,5.2,1.452,3.581
231020,411.27,-0.15,445.0,6.464,3.808,36825.0,248110.0,3.333,12.139,0.049,0.055,1.343450033953464e-05,0.00032963024243926487,0.14842207085566886,0.898,1.909,0.47,3.61,3.071,1.175,0.05,1.989,0.025,2.9,9.012,0.322
231215,411.27,-0.15,430.0,1.085,0.434,184891.0,1339014.0,7.659,21.219,0.058,0.066,5.7195769866560105e-06,0.0001147635452908701,0.13807996032901823,1.372,1.449,0.947,1.46,1.479,0.986,60.0,0.944,63.541,6.5,7.0,0.929
231229,411.27,-0.15,393.0,0.087,1.228,10450.0,58560.0,7.583,24.543,0.069,0.066,0.0001294899587162205,0.0023486286298687944,0.17844945355191258,0.91,1.326,0.686,0.27,0.387,0.697,0.5,0.081,6.144,10.0,0.588,16.998
240119,411.27,-0.15,405.0,0.234,0.115,86600.0,643367.0,-1.575,2.907,0.068,0.064,-2.447946184751542e-06,3.356872649335979e-05,0.1346043549016347,3.111,1.384,2.249,2.41,0.418,5.774,6.6,1.47,4.49,0.398,0.5,0.796
240315,411.27,-0.15,420.0,0.372,1.014,23015.0,143128.0,4.753,12.461,0.075,0.077,3.3209453004087895e-05,0.0005414201177961277,0.16080012296685484,0.181,2.068,0.087,0.12,1.172,0.101,0.222,1.005,0.221,22.75,6.802,3.345
240328,411.27,-0.15,350.0,0.295,1.256,920.0,2279.0,2.411,4.593,0.095,0.072,0.001057797106600163,0.004992096009378848,0.40368582711715667,0.77,0.664,1.161,0.32,0.474,0.67,0.333,0.176,1.889,0.412,0.183,2.247
240621,411.27,-0.15,400.0,0.158,0.459,67209.0,457713.0,1.113,7.222,0.085,0.078,2.43226158423671e-06,0.00010746110776936917,0.14683655478432991,0.783,0.818,0.957,0.28,0.36,0.783,0.889,3.547,0.251,0.333,1.033,0.323
241220,411.27,-0.15,400.0,3.973,0.161,59427.0,449961.0,0.184,3.073,0.09,0.087,4.0801739275736486e-07,5.171841137925987e-05,0.1320714461920033,0.86,0.939,0.916,7.04,0.456,15.46,3.6,3.236,1.113,2.5,0.462,5.411
250117,411.27,-0.15,450.0,1.133,0.148,10608.0,47889.0,2.845,8.708,0.087,0.082,5.940191098653913e-05,0.0008208690090165056,0.2215122470713525,3.182,1.221,2.607,6.39,0.69,9.258,0.095,1.722,0.055,23.0,5.686,4.045
250321,411.27,-0.15,475.0,0.06,0.226,1283.0,6334.0,4.013,10.708,0.095,0.087,0.0006335345392976987,0.00834593204858056,0.20255762551310388,0.905,3.644,0.248,0.47,0.421,1.123,1.0,1.857,0.538,1.0,1.92,0.521
251219,411.27,-0.15,380.0,0.064,0.843,15371.0,41018.0,5.37,11.46,0.093,0.095,0.00013091335729455494,0.0007455690393838131,0.37473791993758837,1.154,0.802,1.438,0.25,0.236,1.063,1.0,1.131,0.884,0.079,0.257,0.307
