ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,412.32,0.11,410.0,0.009,0.293,678709.0,4721327.0,-195.525,-89.02,-0.149,-0.108,-4.141320390279415e-05,-0.00013116011747880122,0.1437538641148982,1.244,2.911,0.428,0.21,0.155,1.333,5.114,1.057,4.837,0.627,1.135,0.553
230424,412.32,0.11,414.0,0.06,1.549,35837.0,223755.0,-8.265,-4.551,-0.065,-0.048,-3.6937963698611474e-05,-0.0001270053359887847,0.1601617840942102,0.996,1.134,0.879,0.07,0.968,0.072,0.065,1.084,0.06,0.661,0.702,0.942
230425,412.32,0.11,414.0,0.101,3.552,41066.0,145615.0,-5.087,-2.741,-0.059,-0.046,-3.4937001474618436e-05,-6.674254583370745e-05,0.2820176492806373,1.209,0.861,1.404,0.13,0.805,0.162,0.118,1.105,0.107,0.623,0.733,0.85
230426,412.32,0.11,414.0,0.246,1.112,29157.0,104474.0,-3.352,-1.624,-0.048,-0.045,-3.2082366163433906e-05,-5.570083569494191e-05,0.27908379118249516,1.146,1.31,0.875,0.38,0.959,0.401,0.026,1.383,0.019,1.341,1.061,1.264
230427,412.32,0.11,410.0,0.075,2.613,18628.0,60021.0,-2.784,-0.804,-0.03,-0.035,-4.6382228012187904e-05,-4.3170077909797654e-05,0.3103580413521934,1.028,0.991,1.037,0.13,0.59,0.219,0.527,1.048,0.503,1.223,0.424,2.883
230428,412.32,0.11,410.0,0.009,1.15,107197.0,949551.0,-21.398,-5.056,-0.021,-0.021,-2.2534705272565173e-05,-4.716266686704369e-05,0.11289230383623418,2.6,2.355,1.104,0.19,0.299,0.64,1.919,6.335,0.303,1.099,1.489,0.738
230505,412.32,0.11,415.0,0.097,1.157,162179.0,844173.0,-10.597,1.099,-0.014,-0.013,-1.2553259855048913e-05,6.775598302370073e-06,0.19211583407666438,1.738,2.357,0.737,0.73,0.54,1.357,0.315,0.485,0.649,0.961,1.097,0.876
230512,412.32,0.11,418.0,0.093,1.124,60427.0,312532.0,-1.284,4.095,-0.007,0.005,-4.107057893326414e-06,6.776364974954121e-05,0.19334660130802606,1.395,2.097,0.665,0.44,0.619,0.711,0.015,1.01,0.015,1.293,0.44,2.936
230519,412.32,0.11,410.0,0.018,1.055,544267.0,3249466.0,-11.662,10.49,0.01,0.009,-3.588957886653621e-06,1.927381308387283e-05,0.1674942898310061,1.774,2.51,0.707,0.27,0.286,0.957,1.769,1.992,0.888,0.55,0.372,1.481
230526,412.32,0.11,417.0,0.284,0.281,38008.0,198360.0,0.848,5.074,0.016,0.018,4.272664369558914e-06,0.00013349561364092187,0.1916112119378907,1.257,3.087,0.407,1.28,0.864,1.479,0.102,3.524,0.029,1.618,1.286,1.259
