ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,411.45,-0.1,410.0,0.071,0.264,684171.0,4721327.0,-93.131,10.829,0.006,0.009,-1.9725580212401997e-05,1.5828492183196832e-05,0.14491074225530237,1.122,2.911,0.385,0.93,0.251,3.688,4.134,1.057,3.91,0.613,1.135,0.541
230424,411.45,-0.1,414.0,1.114,0.398,33796.0,223755.0,-0.17,2.74,0.006,0.006,-7.588572621369407e-07,8.107595083656815e-05,0.1510402002189895,0.999,1.134,0.881,0.64,1.972,0.325,0.075,1.084,0.069,0.503,0.702,0.716
230425,411.45,-0.1,414.0,0.81,1.311,39710.0,145615.0,0.291,2.106,-0.002,0.008,1.9985078106221874e-06,5.302235445259379e-05,0.27270542183154206,0.932,0.861,1.083,0.52,1.247,0.418,0.039,1.105,0.035,0.612,0.733,0.835
230426,411.45,-0.1,414.0,1.019,1.151,29440.0,104474.0,0.44,1.546,0.007,0.012,4.210971216148884e-06,5.251097073762315e-05,0.2817925991155694,1.115,1.31,0.852,0.79,1.883,0.42,0.051,1.383,0.037,0.875,1.061,0.825
230427,411.45,-0.1,410.0,1.627,0.618,14909.0,60021.0,0.648,2.045,0.013,0.011,1.0800351743344917e-05,0.0001371833522376244,0.248396394595225,0.801,0.991,0.808,0.7,1.835,0.384,0.723,1.048,0.69,0.828,0.424,1.953
230428,411.45,-0.1,410.0,0.071,0.667,110475.0,949551.0,8.27,22.671,0.016,0.018,8.709788237275473e-06,0.00020521398281590327,0.11634446175086963,1.959,2.355,0.832,0.71,0.457,1.558,2.867,6.335,0.453,0.743,1.489,0.499
230505,411.45,-0.1,415.0,0.407,1.25,162577.0,844173.0,5.414,16.117,0.025,0.022,6.4138210611455215e-06,9.913606635030293e-05,0.19258730141807426,1.059,2.357,0.449,1.67,0.607,2.76,0.214,0.485,0.44,3.552,1.097,3.239
230512,411.45,-0.1,418.0,0.193,1.105,57058.0,312532.0,4.067,8.624,0.03,0.029,1.301435748409051e-05,0.000151146872161862,0.18256690514891274,1.245,2.097,0.593,0.61,0.822,0.746,0.007,1.01,0.007,0.8,0.44,1.815
230519,411.45,-0.1,410.0,0.043,0.821,526974.0,3249466.0,11.071,32.125,0.034,0.034,3.406895697467385e-06,6.096151226254657e-05,0.16217249234181863,1.219,2.51,0.486,0.4,0.332,1.207,1.443,1.992,0.724,0.692,0.372,1.862
230526,411.45,-0.1,417.0,0.413,0.314,38425.0,198360.0,3.578,7.037,0.038,0.037,1.8035591388570855e-05,0.00018313270913336904,0.19371345029239767,1.184,3.087,0.383,1.46,1.029,1.422,0.126,3.524,0.036,1.982,1.286,1.542
