ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,411.65,-0.06,410.0,0.097,0.226,684171.0,4721327.0,-34.073,58.292,0.03,0.022,-7.216895642815704e-06,8.520061457386311e-05,0.14491074225530237,1.148,2.911,0.394,1.29,0.251,5.129,4.125,1.057,3.902,0.739,1.135,0.651
230424,411.65,-0.06,414.0,1.634,0.357,33796.0,223755.0,2.394,5.274,0.01,0.013,1.0698741745339844e-05,0.00015604535755144375,0.1510402002189895,1.06,1.134,0.935,1.0,1.972,0.505,0.096,1.084,0.088,0.653,0.702,0.93
230425,411.65,-0.06,414.0,1.56,1.264,39710.0,145615.0,1.416,3.199,0.005,0.012,9.725540421532434e-06,8.056244494386057e-05,0.27270542183154206,0.875,0.861,1.016,0.94,1.247,0.755,0.097,1.105,0.088,0.634,0.733,0.865
230426,411.65,-0.06,414.0,1.236,1.099,29440.0,104474.0,1.211,2.244,0.015,0.015,1.158718134032974e-05,7.622405280237613e-05,0.2817925991155694,1.071,1.31,0.818,0.92,1.883,0.489,0.073,1.383,0.052,0.995,1.061,0.938
230427,411.65,-0.06,410.0,2.14,0.575,14909.0,60021.0,1.342,2.656,0.019,0.022,2.2364385264229764e-05,0.0001781377822576102,0.248396394595225,0.777,0.991,0.784,0.9,1.835,0.49,0.729,1.048,0.695,0.743,0.424,1.751
230428,411.65,-0.06,410.0,0.095,0.622,110475.0,949551.0,10.105,25.462,0.021,0.019,1.064209386947567e-05,0.0002304736587569303,0.11634446175086963,2.07,2.355,0.879,1.01,0.457,2.212,3.544,6.335,0.559,0.812,1.489,0.545
230505,411.65,-0.06,415.0,0.316,1.114,162577.0,844173.0,8.053,18.822,0.027,0.028,9.539826780903017e-06,0.00011577502578961264,0.19258730141807426,1.241,2.357,0.526,1.52,0.607,2.51,0.194,0.485,0.401,2.156,1.097,1.965
230512,411.65,-0.06,418.0,0.215,0.907,57058.0,312532.0,5.317,9.801,0.032,0.032,1.7012833832104653e-05,0.0001717775071205043,0.18256690514891274,1.079,2.097,0.514,0.59,0.822,0.721,0.03,1.01,0.029,0.868,0.44,1.971
230519,411.65,-0.06,410.0,0.042,1.059,526974.0,3249466.0,13.513,34.497,0.036,0.036,4.158431257614274e-06,6.546197123632616e-05,0.16217249234181863,1.323,2.51,0.527,0.42,0.332,1.278,1.417,1.992,0.711,0.561,0.372,1.508
230526,411.65,-0.06,417.0,0.272,0.528,38425.0,198360.0,3.749,7.159,0.036,0.039,1.8898678206705152e-05,0.00018630316986500942,0.19371345029239767,1.705,3.087,0.552,1.39,1.029,1.349,0.111,3.524,0.032,2.25,1.286,1.75
