ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,59.9,1.66,62.0,7.431,0.142,15163.0,99265.0,65.797,47.183,0.199,0.211,0.0006628392344867589,0.003111745599511351,0.15275273258449604,1.224,0.808,1.516,2.21,3.319,0.667,0.076,0.576,0.133,4.722,2.986,1.582
230428,59.9,1.66,63.0,51.017,0.334,7413.0,31327.0,6.436,0.057,0.1,0.112,0.00020546159466200282,7.700356360342957e-06,0.2366329364446005,1.635,0.849,1.925,6.87,10.318,0.666,0.238,2.406,0.099,28.667,2.988,9.596
230505,59.9,1.66,65.0,2.913,0.116,1465.0,8594.0,3.756,-0.146,0.095,0.024,0.0004370357123701862,-9.947205631399207e-05,0.17046776821037934,1.492,1.552,0.961,1.29,5.234,0.246,0.071,0.366,0.195,0.522,21.722,0.024
230512,59.9,1.66,62.0,10.675,0.124,726.0,4116.0,2.561,0.914,0.024,0.051,0.0006221533728062921,0.001259030894550082,0.17638483965014579,1.843,1.772,1.04,4.32,8.075,0.534,3.5,1.534,2.281,0.429,58.818,0.007
230519,59.9,1.66,65.0,62.854,0.307,5138.0,17868.0,4.203,1.967,0.119,0.116,0.00023523064238661665,0.0003828831515789219,0.2875531676740542,1.136,1.436,0.791,4.79,21.437,0.223,0.732,3.323,0.22,0.333,1.444,0.231
230526,59.9,1.66,60.0,13.358,0.294,151.0,623.0,0.771,-0.798,0.065,0.065,0.001237933422106993,-0.005285481603761384,0.24237560192616373,0.695,0.679,1.024,1.83,3.441,0.533,7.75,2.25,3.444,7.75,2.25,3.444
230616,59.9,1.66,65.0,10.498,0.094,12333.0,91232.0,9.586,4.985,0.052,0.046,0.0001050768893578729,0.0004041920339426139,0.1351828305857594,0.635,0.875,0.725,2.25,2.596,0.866,0.889,1.619,0.549,2.571,0.795,3.233
230721,59.9,1.66,70.0,31.0,3.008,7552.0,30953.0,3.088,3.968,0.069,0.098,9.974840733992113e-05,0.0005253748151811502,0.24398281265143928,0.348,1.618,0.215,3.62,4.827,0.75,0.05,0.62,0.081,38.0,2.223,17.095
230915,59.9,1.66,70.0,5.915,0.695,8198.0,36920.0,2.764,3.455,0.096,0.098,7.485885388672937e-05,0.00042140765370436207,0.22204767063921993,0.341,0.99,0.345,1.04,1.92,0.542,0.079,3.632,0.022,0.012,0.191,0.062
231020,59.9,1.66,65.0,2.618,0.141,1816.0,11449.0,1.778,-0.024,0.085,0.093,0.00015530250599294962,-1.3056940423234178e-05,0.15861647305441523,0.711,1.609,0.442,1.24,2.42,0.511,0.8,0.141,5.691,15.5,3.024,5.126
240119,59.9,1.66,90.0,50.054,0.21,11658.0,65354.0,21.53,-12.735,0.146,0.112,0.00032942937478377986,-0.0010923613930762907,0.17838234844079934,0.482,0.568,0.849,3.86,3.552,1.087,0.062,0.394,0.159,0.236,2.544,0.093
240621,59.9,1.66,65.0,6.934,0.724,1425.0,3890.0,3.053,3.027,0.143,0.14,0.0007847567731764139,0.0021245590036492587,0.36632390745501286,0.345,1.484,0.232,1.62,2.195,0.736,1.0,0.6,1.667,2.5,7.342,0.34
250117,59.9,1.66,80.0,8.788,0.352,6432.0,15079.0,3.411,1.834,0.174,0.157,0.00022621113247735104,0.00028511893666205684,0.42655348497911,0.583,1.11,0.525,1.09,5.227,0.208,0.115,1.268,0.091,0.067,0.256,0.26
