ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,59.88,1.63,62.0,17.781,0.268,15163.0,99265.0,-5.148,-5.477,0.125,-0.062,-5.186615245098344e-05,-0.0003611881325790986,0.15275273258449604,0.438,0.808,0.542,1.89,3.319,0.571,0.088,0.576,0.154,1.816,2.986,0.608
230428,59.88,1.63,63.0,64.561,1.505,7413.0,31327.0,1.254,-0.0,0.062,-0.031,4.0025974748220376e-05,-6.744907594765955e-09,0.2366329364446005,0.773,0.849,0.91,4.11,10.318,0.398,0.43,2.406,0.179,5.853,2.988,1.959
230505,59.88,1.63,65.0,8.802,0.533,1465.0,8594.0,0.41,-0.0,0.125,-0.031,4.772540707906675e-05,-2.730375426621163e-08,0.17046776821037934,2.102,1.552,1.354,5.49,5.234,1.049,0.062,0.366,0.169,7.3,21.722,0.336
230512,59.88,1.63,62.0,9.299,1.531,726.0,4116.0,-0.107,-0.0,0.031,-0.031,-2.609834810040094e-05,-2.7548209366391182e-08,0.17638483965014579,3.147,1.772,1.776,6.42,8.075,0.795,0.5,1.534,0.326,96.0,58.818,1.632
230519,59.88,1.63,65.0,119.868,1.267,5138.0,17868.0,0.252,-0.0,0.062,0.002,1.410066070454161e-05,-5.838847800700664e-09,0.2875531676740542,0.88,1.436,0.612,7.07,21.437,0.33,0.333,3.323,0.1,1.076,1.444,0.746
230526,59.88,1.63,60.0,16.537,0.26,151.0,623.0,-0.139,-0.0,0.002,0.002,-0.00022258505342094703,-1.324503311258279e-07,0.24237560192616373,0.582,0.679,0.857,1.9,3.441,0.552,7.75,2.25,3.444,7.75,2.25,3.444
230616,59.88,1.63,65.0,12.312,0.32,12333.0,91232.0,6.896,5.019,0.062,0.002,7.558975782364307e-05,0.00040697238549402843,0.1351828305857594,0.51,0.875,0.583,2.12,2.596,0.816,0.148,1.619,0.092,0.945,0.795,1.188
230721,59.88,1.63,70.0,47.424,11.895,7552.0,30953.0,-1.089,0.16,0.062,0.001,-3.5177730715217445e-05,2.1206918490135054e-05,0.24398281265143928,0.237,1.618,0.146,3.76,4.827,0.779,0.002,0.62,0.004,0.864,2.223,0.389
230915,59.88,1.63,70.0,13.67,2.292,8198.0,36920.0,0.135,1.197,0.062,0.001,3.656944696461527e-06,0.000145953552141862,0.22204767063921993,0.137,0.99,0.139,0.97,1.92,0.504,0.079,3.632,0.022,0.012,0.191,0.062
231020,59.88,1.63,65.0,3.818,0.692,1816.0,11449.0,0.063,-0.0,0.031,0.001,5.5442333596275114e-06,-1.6519823788546257e-08,0.15861647305441523,0.487,1.609,0.303,1.24,2.42,0.511,0.007,0.141,0.047,15.5,3.024,5.126
240119,59.88,1.63,90.0,50.229,0.21,11658.0,65354.0,4.877,-12.285,0.125,0.001,7.462309517620965e-05,-0.0010537453627574092,0.17838234844079934,0.481,0.568,0.846,3.86,3.552,1.087,0.062,0.394,0.159,0.236,2.544,0.093
240621,59.88,1.63,65.0,6.505,0.772,1425.0,3890.0,-2.032,-1.533,0.016,0.0,-0.0005224180566155207,-0.0010755786081414476,0.36632390745501286,0.236,1.484,0.159,1.04,2.195,0.473,1.0,0.6,1.667,2.5,7.342,0.34
250117,59.88,1.63,80.0,8.788,0.352,6432.0,15079.0,-0.585,-0.429,0.062,0.0,-3.876436408709704e-05,-6.666475201127542e-05,0.42655348497911,0.583,1.11,0.525,1.09,5.227,0.208,0.115,1.268,0.091,0.067,0.256,0.26
