ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,60.35,2.43,62.0,1.527,0.228,14680.0,99265.0,-88.256,-103.111,-0.275,-0.375,-0.0008890917919560331,-0.007023924688271671,0.1478869692237949,0.825,0.808,1.022,0.65,1.562,0.417,0.145,0.576,0.251,1.621,2.986,0.543
230428,60.35,2.43,63.0,9.614,0.202,6712.0,31327.0,-3.958,-6.462,-0.117,-0.086,-0.00012632901663114557,-0.0009627415246247392,0.2142560730360392,0.918,0.849,1.08,1.44,5.192,0.278,0.2,2.406,0.083,8.0,2.988,2.678
230505,60.35,2.43,65.0,1.044,0.259,1305.0,8594.0,-1.992,-2.934,-0.067,-0.073,-0.00023182038241273975,-0.0022485572607983118,0.15185012799627648,2.045,1.552,1.317,1.19,2.794,0.425,4.0,0.366,10.921,7.3,21.722,0.336
230512,60.35,2.43,62.0,3.894,0.142,379.0,4116.0,-0.755,0.046,-0.038,-0.057,-0.00018339997494533575,0.00012240748423070902,0.09207968901846453,1.596,1.772,0.901,4.0,2.752,1.453,0.5,1.534,0.326,0.286,58.818,0.005
230519,60.35,2.43,65.0,18.675,0.776,4847.0,17868.0,-0.439,-0.663,-0.034,-0.011,-2.4579917031538596e-05,-0.00013680187164741089,0.27126706962167,0.399,1.436,0.278,2.39,4.477,0.534,14.778,3.323,4.447,0.077,1.444,0.053
230526,60.35,2.43,60.0,3.157,0.516,131.0,623.0,-0.233,0.019,-0.003,-0.003,-0.00037345696463056665,0.000143501069745947,0.2102728731942215,0.578,0.679,0.851,0.76,1.62,0.472,7.75,2.25,3.444,7.75,2.25,3.444
230616,60.35,2.43,65.0,5.671,0.393,12833.0,91232.0,4.921,2.085,0.013,0.016,5.394204847187965e-05,0.00016246439790276106,0.14066336373202384,0.526,0.875,0.601,2.2,1.185,1.859,0.148,1.619,0.092,6.0,0.795,7.544
230721,60.35,2.43,70.0,5.325,10.687,6526.0,30953.0,1.329,3.787,0.034,0.029,4.292355452470284e-05,0.0005802914837420152,0.2108357832843343,0.282,1.618,0.174,1.18,2.057,0.575,0.5,0.62,0.806,38.0,2.223,17.095
230915,60.35,2.43,70.0,0.52,0.484,11565.0,36920.0,1.124,3.32,0.062,0.048,3.0444687898084132e-05,0.0002870783258645089,0.31324485373781147,0.727,0.99,0.734,0.57,0.659,0.86,0.079,3.632,0.022,0.012,0.191,0.062
231020,60.35,2.43,65.0,1.994,0.629,1559.0,11449.0,0.833,0.501,0.07,0.06,7.271475290896045e-05,0.000321335184563422,0.1361690977377937,0.405,1.609,0.252,0.95,1.369,0.693,0.007,0.141,0.047,15.5,3.024,5.126
240119,60.35,2.43,90.0,20.712,0.157,10403.0,65354.0,15.896,-16.732,0.095,0.082,0.00024322952726725858,-0.0016083606373593403,0.15917923922024665,0.477,0.568,0.839,2.69,2.083,1.293,0.062,0.394,0.159,0.236,2.544,0.093
240621,60.35,2.43,65.0,2.057,0.411,962.0,3890.0,2.125,3.671,0.106,0.096,0.0005462513407337021,0.003816139154572993,0.24730077120822622,0.345,1.484,0.232,1.23,0.854,1.444,1.0,0.6,1.667,2.5,7.342,0.34
250117,60.35,2.43,80.0,2.248,0.824,7967.0,15079.0,2.45,2.405,0.118,0.113,0.00016249704089387043,0.00030184022949647765,0.5283506863850388,0.583,1.11,0.525,0.92,1.573,0.588,0.115,1.268,0.091,0.067,0.256,0.26
