Datetime,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains,AwesomeOsc,RSI
2023-04-27 10:26:00-04:00,407.9599914550781,408.04998779296875,407.9200134277344,408.0,442713,0.0,0.0,0.0,-0.06150207519533524,41.53796060563485
2023-04-27 10:27:00-04:00,407.989990234375,408.04998779296875,407.9700012207031,408.0,80553,0.0,0.0,0.0,-0.02950744628907387,41.53796060563485
2023-04-27 10:28:00-04:00,408.1199951171875,408.1199951171875,407.989990234375,408.1199951171875,16609009,0.0,0.0,0.0,0.019494628906272737,58.953844726044466
2023-04-27 10:29:00-04:00,408.1099853515625,408.2065124511719,408.04998779296875,408.19000244140625,99292,0.0,0.0,0.0,0.08610229492188637,66.27962485823784
2023-04-27 10:30:00-04:00,408.19500732421875,408.2799987792969,408.1300048828125,408.260009765625,211626,0.0,0.0,0.0,0.12835388183594887,72.43030764350395
2023-04-27 10:31:00-04:00,408.25,408.30999755859375,408.1199951171875,408.24139404296875,127257,0.0,0.0,0.0,0.09234924316405113,68.28998322197388
2023-04-27 10:32:00-04:00,408.239990234375,408.3399963378906,408.2200012207031,408.3203125,370912,0.0,0.0,0.0,0.10335083007811363,75.66227767455204
2023-04-27 10:33:00-04:00,408.32501220703125,408.3699951171875,408.20001220703125,408.3399963378906,188194,0.0,0.0,0.0,0.06235351562497726,77.30716503273555
2023-04-27 10:34:00-04:00,408.32000732421875,408.4200134277344,408.25,408.4200134277344,215154,0.0,0.0,0.0,0.07100524902341476,83.10829608905237
2023-04-27 10:35:00-04:00,408.4100036621094,408.42999267578125,408.32000732421875,408.3999938964844,160584,0.0,0.0,0.0,0.07699890136717613,76.95586430101699
2023-04-27 10:36:00-04:00,408.3999938964844,408.5199890136719,408.3699951171875,408.5,296568,0.0,0.0,0.0,0.10099182128908524,84.24072530356824
2023-04-27 10:37:00-04:00,408.5,408.5199890136719,408.3999938964844,408.489990234375,133027,0.0,0.0,0.0,0.07999267578122726,81.03560638718551
2023-04-27 10:38:00-04:00,408.4991149902344,408.510009765625,408.45001220703125,408.50140380859375,88610,0.0,0.0,0.0,0.06101074218747726,82.0111213039778
2023-04-27 10:39:00-04:00,408.5050048828125,408.57000732421875,408.4100036621094,408.4649963378906,227730,0.0,0.0,0.0,0.04000549316407387,68.05315694260673
2023-04-27 10:41:00-04:00,408.5299987792969,408.53009033203125,408.3699951171875,408.3736877441406,336571,0.0,0.0,0.0,-0.014965820312511369,44.37603221591652
2023-04-27 10:42:00-04:00,408.3800048828125,408.3900146484375,408.1199951171875,408.25,247045,0.0,0.0,0.0,-0.17200622558596024,27.924863132050277
2023-04-27 10:43:00-04:00,408.25,408.30999755859375,408.1600036621094,408.1700134277344,117354,0.0,0.0,0.0,-0.14701232910158524,21.486055829244634
2023-04-27 10:44:00-04:00,408.1700134277344,408.3999938964844,408.1700134277344,408.3800048828125,131947,0.0,0.0,0.0,-0.05800781250002274,55.30534672009307
2023-04-27 10:45:00-04:00,408.385009765625,408.3900146484375,408.2799987792969,408.2950134277344,96439,0.0,0.0,0.0,0.0229949951171875,45.4095913495715
2023-04-27 10:46:00-04:00,408.29998779296875,408.44000244140625,408.2900085449219,408.3399963378906,416717,0.0,0.0,0.0,0.07000122070314774,51.187791557344205
2023-04-27 10:47:00-04:00,408.3399963378906,408.3399963378906,408.17999267578125,408.1907043457031,114548,0.0,0.0,0.0,-0.03600769042969887,35.56901388209644
2023-04-27 10:48:00-04:00,408.20001220703125,408.3999938964844,408.20001220703125,408.32220458984375,73845,0.0,0.0,0.0,-0.008999633789073869,51.77157835055112
2023-04-27 10:49:00-04:00,408.32000732421875,408.3699951171875,408.25,408.3699951171875,85137,0.0,0.0,0.0,-0.004003906249977263,56.71626715498504
2023-04-27 10:50:00-04:00,408.364990234375,408.3900146484375,408.2099914550781,408.2200012207031,88564,0.0,0.0,0.0,-0.006997680664085237,40.44710640920402
2023-04-27 10:51:00-04:00,408.2200012207031,408.2200012207031,408.0400085449219,408.0400085449219,127358,0.0,0.0,0.0,-0.12999572753903976,28.279199442531294
2023-04-27 10:52:00-04:00,408.0450134277344,408.1300048828125,407.8999938964844,408.0799865722656,221988,0.0,0.0,0.0,-0.19600219726561363,33.80775965446337
2023-04-27 10:53:00-04:00,408.0799865722656,408.17999267578125,407.989990234375,408.0,136205,0.0,0.0,0.0,-0.0830078125,28.34355481459413
2023-04-27 10:54:00-04:00,408.0,408.1000061035156,407.9599914550781,408.0199890136719,105594,0.0,0.0,0.0,-0.082000732421875,31.787519685382065
2023-04-27 10:55:00-04:00,408.010009765625,408.010009765625,407.7799987792969,407.80999755859375,190995,0.0,0.0,0.0,-0.13599548339846024,19.487950631046587
2023-04-27 10:56:00-04:00,407.82000732421875,407.82000732421875,407.6000061035156,407.6449890136719,209281,0.0,0.0,0.0,-0.23699340820314774,14.121125985691876
2023-04-27 10:57:00-04:00,407.6499938964844,407.7799987792969,407.5799865722656,407.7200012207031,157665,0.0,0.0,0.0,-0.20000610351564774,25.741796670279
2023-04-27 10:58:00-04:00,407.7099914550781,407.80999755859375,407.6600036621094,407.7300109863281,81359,0.0,0.0,0.0,-0.07499999999998863,27.38086811201184
2023-04-27 10:59:00-04:00,407.739990234375,407.7699890136719,407.6499938964844,407.6990051269531,60823,0.0,0.0,0.0,-0.03600769042969887,25.225035170092013
2023-04-27 11:00:00-04:00,407.7099914550781,407.7998962402344,407.6400146484375,407.70001220703125,119516,0.0,0.0,0.0,0.008966064453147737,25.463304569376447
2023-04-27 11:01:00-04:00,407.69500732421875,407.79998779296875,407.69000244140625,407.7799987792969,75323,0.0,0.0,0.0,0.027008056640625,43.37646217655355
2023-04-27 11:02:00-04:00,407.7799987792969,407.8399963378906,407.70001220703125,407.7500915527344,104657,0.0,0.0,0.0,0.03401489257811363,38.99626107962461
2023-04-27 11:03:00-04:00,407.7799987792969,407.79998779296875,407.67999267578125,407.70001220703125,66738,0.0,0.0,0.0,0.0030029296875113687,32.192007369624235
2023-04-27 11:04:00-04:00,407.70001220703125,407.7900085449219,407.69000244140625,407.70001220703125,57407,0.0,0.0,0.0,-0.0029846191406477374,32.192007369624235
2023-04-27 11:05:00-04:00,407.7099914550781,407.8500061035156,407.7099914550781,407.8500061035156,68951,0.0,0.0,0.0,0.024999999999977263,62.67247754704979
2023-04-27 11:06:00-04:00,407.760009765625,407.8554992675781,407.70001220703125,407.760009765625,69605,0.0,0.0,0.0,0.016204833984375,46.870767116019124
2023-04-27 11:07:00-04:00,407.79998779296875,407.80999755859375,407.7200012207031,407.79998779296875,67959,0.0,0.0,0.0,0.004449462890647737,53.39548534378636
2023-04-27 11:08:00-04:00,407.7900085449219,407.8299865722656,407.54998779296875,407.6300048828125,120592,0.0,0.0,0.0,-0.0605621337890625,32.30778232837494
2023-04-27 11:09:00-04:00,407.6300048828125,407.6700134277344,407.5199890136719,407.6700134277344,102956,0.0,0.0,0.0,-0.12654724121091476,39.35441215612865
2023-04-27 11:10:00-04:00,407.67999267578125,407.760009765625,407.6400146484375,407.7099914550781,100594,0.0,0.0,0.0,-0.0055389404296875,46.33244689541844
2023-04-27 11:11:00-04:00,407.7300109863281,407.7550048828125,407.5409851074219,407.6199951171875,112614,0.0,0.0,0.0,-0.03160400390623863,35.00016244696569
2023-04-27 11:12:00-04:00,407.61749267578125,407.61749267578125,407.45001220703125,407.4700012207031,124636,0.0,0.0,0.0,-0.09959716796873863,23.18574975435078
2023-04-27 11:13:00-04:00,407.4599914550781,407.7200012207031,407.4549865722656,407.7200012207031,123107,0.0,0.0,0.0,-0.02535705566407387,54.901740948682345
2023-04-27 11:14:00-04:00,407.7099914550781,407.739990234375,407.6499938964844,407.7200012207031,77450,0.0,0.0,0.0,0.06214294433596024,54.901740948682345
2023-04-27 11:15:00-04:00,407.7349853515625,407.739990234375,407.6499938964844,407.67999267578125,132281,0.0,0.0,0.0,0.06314697265622726,49.76386761909662
2023-04-27 11:16:00-04:00,407.70001220703125,407.7699890136719,407.6600036621094,407.7401123046875,46663,0.0,0.0,0.0,0.06975097656248863,57.274227496643384
2023-04-27 11:17:00-04:00,407.7300109863281,407.7300109863281,407.6000061035156,407.6400146484375,88332,0.0,0.0,0.0,-0.006488037109363631,43.68261912992644
2023-04-27 11:18:00-04:00,407.6300964355469,407.75030517578125,407.5799865722656,407.70001220703125,66702,0.0,0.0,0.0,-0.021881103515625,52.18425037121081
2023-04-27 11:19:00-04:00,407.7099914550781,407.7099914550781,407.6199951171875,407.70001220703125,67002,0.0,0.0,0.0,-0.01603393554688637,52.18425037121081
2023-04-27 11:20:00-04:00,407.70001220703125,407.7300109863281,407.6499938964844,407.7300109863281,64264,0.0,0.0,0.0,0.009973144531272737,57.228580575080734
2023-04-27 11:21:00-04:00,407.7200012207031,407.8399963378906,407.70001220703125,407.7799987792969,117773,0.0,0.0,0.0,0.07897338867189774,64.93389638603247
2023-04-27 11:22:00-04:00,407.7699890136719,407.8599853515625,407.75,407.8599853515625,62493,0.0,0.0,0.0,0.08596496582032387,74.2223472166778
2023-04-27 11:23:00-04:00,407.8599853515625,408.29998779296875,407.8599853515625,408.2699890136719,336013,0.0,0.0,0.0,0.27799072265622726,90.442857312479
2023-04-27 11:24:00-04:00,408.2749938964844,408.4200134277344,408.2300109863281,408.4200134277344,114465,0.0,0.0,0.0,0.39101257324216476,92.5787614091983
2023-04-27 11:25:00-04:00,408.4150085449219,408.8800048828125,408.4100036621094,408.8699951171875,327959,0.0,0.0,0.0,0.5200042724609375,95.96212836276307
2023-04-27 11:26:00-04:00,408.8699951171875,408.94000244140625,408.760009765625,408.7799987792969,309041,0.0,0.0,0.0,0.5090057373046761,86.14381642650991
2023-04-27 11:27:00-04:00,408.7799987792969,408.8399963378906,408.7200012207031,408.7200012207031,245430,0.0,0.0,0.0,0.24399719238283524,79.37605244446907
2023-04-27 11:28:00-04:00,408.7200012207031,408.95550537109375,408.7135009765625,408.8599853515625,313640,0.0,0.0,0.0,0.1475982666015625,83.2206542035296
2023-04-27 11:29:00-04:00,408.8699951171875,408.92999267578125,408.760009765625,408.7900085449219,235101,0.0,0.0,0.0,0.05409851074216476,74.53817686654548
2023-04-27 11:30:00-04:00,408.7900085449219,408.9599914550781,408.760009765625,408.8900146484375,445872,0.0,0.0,0.0,0.026098632812477263,78.53818892130876
2023-04-27 11:31:00-04:00,408.8800048828125,409.1499938964844,408.8800048828125,409.04998779296875,281636,0.0,0.0,0.0,0.14809875488282387,83.66836306954741
2023-04-27 11:32:00-04:00,409.04998779296875,409.05999755859375,408.9700012207031,409.0,202381,0.0,0.0,0.0,0.10109863281252274,76.52359705890387
2023-04-27 11:33:00-04:00,409.010009765625,409.05999755859375,408.739990234375,408.7850036621094,301748,0.0,0.0,0.0,-0.02700500488282387,52.445882991144465
2023-04-27 11:34:00-04:00,408.7850036621094,408.8999938964844,408.7850036621094,408.82000732421875,130964,0.0,0.0,0.0,-0.0839996337890625,55.30771953763109
2023-04-27 11:35:00-04:00,408.82501220703125,408.8500061035156,408.7300109863281,408.79998779296875,165112,0.0,0.0,0.0,-0.12249145507814774,53.026333713997865
2023-04-27 11:36:00-04:00,408.80999755859375,408.8399963378906,408.739990234375,408.7409973144531,75197,0.0,0.0,0.0,-0.07750549316403976,46.03249617132085
2023-04-27 11:37:00-04:00,408.760009765625,408.7799987792969,408.70001220703125,408.760009765625,108816,0.0,0.0,0.0,-0.0724945068359375,48.7554354223113
2023-04-27 11:38:00-04:00,408.760009765625,408.79998779296875,408.5400085449219,408.54998779296875,188905,0.0,0.0,0.0,-0.09650268554685226,28.735545047157302
2023-04-27 11:39:00-04:00,408.54998779296875,408.6199951171875,408.5350036621094,408.55999755859375,95099,0.0,0.0,0.0,-0.1360015869140625,30.437251238125526
2023-04-27 11:40:00-04:00,408.5596923828125,408.6199951171875,408.5,408.55999755859375,123583,0.0,0.0,0.0,-0.10750122070311363,30.437251238125526
2023-04-27 11:41:00-04:00,408.55999755859375,408.6499938964844,408.5299987792969,408.6199951171875,77778,0.0,0.0,0.0,-0.03750305175782387,43.150772995182734
2023-04-27 11:42:00-04:00,408.6400146484375,408.79998779296875,408.6317138671875,408.79998779296875,221876,0.0,0.0,0.0,0.09318237304688637,66.26884511904676
2023-04-27 11:43:00-04:00,408.80999755859375,408.8500061035156,408.70001220703125,408.7149963378906,121416,0.0,0.0,0.0,0.13133850097653976,53.4415153712991
2023-04-27 11:44:00-04:00,408.7099914550781,408.760009765625,408.65960693359375,408.6799011230469,179638,0.0,0.0,0.0,0.03967590332030113,48.58716549750489
2023-04-27 11:45:00-04:00,408.67999267578125,408.75,408.6000061035156,408.6600036621094,71139,0.0,0.0,0.0,-0.01813049316405113,45.64857351533786
2023-04-27 11:46:00-04:00,408.7349853515625,408.760009765625,408.6400146484375,408.7349853515625,39587,0.0,0.0,0.0,-0.015124511718738631,57.69972380176153
2023-04-27 11:47:00-04:00,408.7449951171875,408.79998779296875,408.739990234375,408.7560119628906,71981,0.0,0.0,0.0,0.04402465820311363,60.7502745696427
2023-04-27 11:48:00-04:00,408.75,408.8299865722656,408.6925048828125,408.7810974121094,84617,0.0,0.0,0.0,0.03803405761721024,64.56156621116565
2023-04-27 11:49:00-04:00,408.7900085449219,408.889892578125,408.7699890136719,408.8782958984375,89807,0.0,0.0,0.0,0.08270263671875,75.89728665960367
2023-04-27 11:50:00-04:00,408.8800048828125,409.0199890136719,408.8800048828125,408.9200134277344,289638,0.0,0.0,0.0,0.14776000976564774,79.42770688000071
2023-04-27 11:51:00-04:00,408.8999938964844,408.989990234375,408.8900146484375,408.92999267578125,89133,0.0,0.0,0.0,0.0897674560546875,80.29091626217674
2023-04-27 11:52:00-04:00,408.9281921386719,408.9898986816406,408.8500061035156,408.9798889160156,101005,0.0,0.0,0.0,0.03972473144528976,84.3857374617788
2023-04-27 11:53:00-04:00,408.9599914550781,409.0282897949219,408.9150085449219,409.0282897949219,68983,0.0,0.0,0.0,0.04934082031252274,87.5277548604554
2023-04-27 11:54:00-04:00,409.0299987792969,409.0799865722656,408.9700012207031,408.989990234375,133704,0.0,0.0,0.0,0.0636749267578125,72.99826957694026
2023-04-27 11:55:00-04:00,408.989990234375,409.05999755859375,408.92999267578125,408.9800109863281,133728,0.0,0.0,0.0,0.02467651367186363,69.25403080309268
2023-04-27 11:56:00-04:00,408.989990234375,409.1300048828125,408.9200134277344,409.114990234375,141533,0.0,0.0,0.0,0.037689208984375,83.53384171346407
2023-04-27 11:57:00-04:00,409.1199951171875,409.2099914550781,409.07000732421875,409.1050109863281,86123,0.0,0.0,0.0,0.10867004394532387,80.09599964858401
2023-04-27 11:58:00-04:00,409.1000061035156,409.19000244140625,409.0799865722656,409.0899963378906,78742,0.0,0.0,0.0,0.07099609375001137,74.3418126001776
2023-04-27 11:59:00-04:00,409.0849914550781,409.18011474609375,409.0682067871094,409.1700134277344,102683,0.0,0.0,0.0,0.0403289794921875,82.64668801153704
2023-04-27 12:00:00-04:00,409.1700134277344,409.3699951171875,409.1600036621094,409.32000732421875,188051,0.0,0.0,0.0,0.127166748046875,90.13128679590085
2023-04-27 12:01:00-04:00,409.32000732421875,409.35009765625,409.239990234375,409.32000732421875,134503,0.0,0.0,0.0,0.10320434570314774,90.13128679590085
2023-04-27 12:02:00-04:00,409.32000732421875,409.6300048828125,409.32000732421875,409.5450134277344,249332,0.0,0.0,0.0,0.21616516113283524,95.09249605190746
2023-04-27 12:03:00-04:00,409.5400085449219,409.54998779296875,409.4599914550781,409.4898986816406,174531,0.0,0.0,0.0,0.172149658203125,82.40783044369165
2023-04-27 12:04:00-04:00,409.4898986816406,409.5799865722656,409.4800109863281,409.5,136992,0.0,0.0,0.0,0.11599121093752274,82.92950441237562
2023-04-27 12:05:00-04:00,409.5,409.5199890136719,409.44000244140625,409.4649963378906,132846,0.0,0.0,0.0,0.022988891601585237,73.48991804940069
2023-04-27 12:06:00-04:00,409.4599914550781,409.510009765625,409.4200134277344,409.4750061035156,115578,0.0,0.0,0.0,-0.02598876953123863,74.52638375069938
2023-04-27 12:07:00-04:00,409.4800109863281,409.5065002441406,409.3900146484375,409.45001220703125,86954,0.0,0.0,0.0,-0.03739318847658524,66.42107045605663
2023-04-27 12:08:00-04:00,409.45001220703125,409.4700012207031,409.385009765625,409.44000244140625,176522,0.0,0.0,0.0,-0.0426483154296875,62.991485518041124
2023-04-27 12:09:00-04:00,409.44000244140625,409.510009765625,409.3900146484375,409.510009765625,107754,0.0,0.0,0.0,-0.004144287109397737,74.50157374246874
2023-04-27 12:10:00-04:00,409.510009765625,409.55999755859375,409.5,409.5150146484375,83375,0.0,0.0,0.0,0.0658416748046875,75.1910909580143
2023-04-27 12:11:00-04:00,409.510009765625,409.5150146484375,409.3599853515625,409.3900146484375,118871,0.0,0.0,0.0,-0.021154785156227263,40.7711203351508
2023-04-27 12:12:00-04:00,409.3800048828125,409.3999938964844,409.3800048828125,409.3800048828125,101707,0.0,0.0,0.0,-0.05700378417969887,38.98478432194991
2023-04-27 12:13:00-04:00,409.3800048828125,409.44891357421875,409.3699951171875,409.44891357421875,89037,0.0,0.0,0.0,-0.03393859863280113,55.690566455568266
2023-04-27 12:14:00-04:00,409.44000244140625,409.49139404296875,409.44000244140625,409.4800109863281,67463,0.0,0.0,0.0,0.01916809082030113,61.61858914003604
2023-04-27 12:15:00-04:00,409.489990234375,409.6000061035156,409.489990234375,409.57501220703125,428528,0.0,0.0,0.0,0.09546813964846024,74.59684371136933
2023-04-27 12:16:00-04:00,409.57000732421875,409.614990234375,409.5299987792969,409.610107421875,142935,0.0,0.0,0.0,0.09596557617186363,78.02768004636859
2023-04-27 12:17:00-04:00,409.6199951171875,409.67999267578125,409.5400085449219,409.55999755859375,203828,0.0,0.0,0.0,0.08947143554689774,62.872576607398265
2023-04-27 12:18:00-04:00,409.56500244140625,409.6199951171875,409.489990234375,409.6000061035156,139218,0.0,0.0,0.0,0.0053558349609375,68.90091210346351
2023-04-27 12:19:00-04:00,409.6099853515625,409.6700134277344,409.55999755859375,409.55999755859375,86025,0.0,0.0,0.0,0.0355072021484375,57.276097479829076
2023-04-27 12:20:00-04:00,409.54998779296875,409.5972900390625,409.5299987792969,409.5893859863281,68692,0.0,0.0,0.0,-0.019583129882789763,63.00689950529622
2023-04-27 12:21:00-04:00,409.5849914550781,409.5849914550781,409.4400939941406,409.4679870605469,83903,0.0,0.0,0.0,-0.05869445800783524,37.224551408399996
2023-04-27 12:22:00-04:00,409.4649963378906,409.510009765625,409.4100036621094,409.489990234375,106062,0.0,0.0,0.0,-0.08123168945314774,42.550546471442466
2023-04-27 12:23:00-04:00,409.4700012207031,409.5299987792969,409.45001220703125,409.5050048828125,70597,0.0,0.0,0.0,-0.03823547363282387,46.427517514302416
