,ExpDate,Strike,c_contractSymbol,c_lastTrade,c_lastTrade,Call_LastPrice,c_bid,c_ask,c_change,Call_PercentChange,Call_Volume,Call_OI,Call_IV,c_inTheMoney,c_lastTrade,c_lastTrade,Calls_dollarsFromStrike,Calls_dollarsFromStrikeXoi,Calls_lastPriceXoi,p_contractSymbol,p_lastTrade,p_lastTrade,Put_LastPrice,p_bid,p_ask,p_change,p_percentChange,Put_Volume,Put_OI,Put_IV,p_inTheMoney,p_lastTrade,p_lastTrade,Puts_dollarsFromStrike,Puts_dollarsFromStrikeXoi,Puts_lastPriceXoi
0,230421,2.0,MNMD230421C00002000,2023-04-20 18:02:02+00:00,230420_1802,1.79,1.63,1.95,0.049999952,2.8735604,3,6,8.625004609374999,True,2023-04-20 18:02:02+00:00,230420_1802,1.81,10.86,10.74,MNMD230421P00002000,2023-04-17 16:21:04+00:00,230417_1621,0.01,0.0,0.04,0.0,0.0,1.0,20,5.187503515625,False,2023-04-17 16:21:04+00:00,230417_1621,1.81,36.2,0.2
1,230421,3.0,MNMD230421C00003000,2023-04-20 19:28:55+00:00,230420_1928,0.79,0.67,0.95,-0.00999999,-1.2499988,16,289,0.500005,True,2023-04-20 19:28:55+00:00,230420_1928,0.81,234.09,228.31,MNMD230421P00003000,2023-04-19 13:36:07+00:00,230419_1336,0.01,0.0,0.01,0.0,0.0,2.0,176,1.75000125,False,2023-04-19 13:36:07+00:00,230419_1336,0.81,142.56,1.76
2,230421,4.0,MNMD230421C00004000,2023-04-20 19:59:20+00:00,230420_1959,0.01,0.0,0.03,-0.01,-50.0,161,1830,0.6562534375000001,False,2023-04-20 19:59:20+00:00,230420_1959,0.18999999999999995,347.6999999999999,18.3,MNMD230421P00004000,2023-04-20 16:38:05+00:00,230420_1638,0.32,0.1,0.4,0.06999999,27.999996,5.0,64,1.15625421875,True,2023-04-20 16:38:05+00:00,230420_1638,0.18999999999999995,12.159999999999997,20.48
3,230421,6.0,MNMD230421C00006000,2023-04-18 15:46:54+00:00,230418_1546,0.02,0.0,0.04,0.0,0.0,19,30,3.50000125,False,2023-04-18 15:46:54+00:00,230418_1546,2.19,65.7,0.6,MNMD230421P00006000,2023-03-02 14:30:29+00:00,230302_1430,2.5,2.4,2.96,0.0,0.0,,1,9.328129169921876,True,2023-03-02 14:30:29+00:00,230302_1430,2.19,2.19,2.5
