ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,163.01,0.01,180.0,21.184,0.941,293850.0,1639215.0,40.756,-12.916,0.5,-0.016,2.4863339565370873e-05,-4.3954333811810726e-05,0.17926263485875862,0.769,0.699,1.1,4.91,2.316,2.121,0.408,0.958,0.426,1.9,1.703,1.115
230428,163.01,0.01,170.0,46.647,0.826,71079.0,364694.0,4.867,-0.0,0.062,-0.008,1.3345815473040408e-05,-1.6882623559701199e-09,0.19490038223826003,0.737,0.727,1.015,4.17,5.993,0.696,0.246,0.787,0.312,1.779,1.874,0.949
230505,163.01,0.01,180.0,96.118,0.884,31140.0,130959.0,7.012,-0.0,0.125,-0.004,5.354079240687927e-05,-7.064868336544641e-09,0.23778434471857604,0.773,0.815,0.948,6.09,9.946,0.612,0.271,0.817,0.332,1.245,1.495,0.833
230512,163.01,0.01,185.0,31.996,0.77,10569.0,55722.0,4.309,-0.0,0.125,-0.004,7.73222544787068e-05,-1.7030939540164642e-08,0.18967373748250244,0.783,0.821,0.954,2.87,7.161,0.401,0.123,0.276,0.446,1.718,1.515,1.134
230519,163.01,0.01,200.0,42.848,4.301,191919.0,622986.0,12.704,8.766,0.125,0.016,2.039141879180143e-05,4.5675403698587396e-05,0.30806310254163016,0.993,1.126,0.881,10.83,4.423,2.448,0.022,0.532,0.041,1.075,1.413,0.761
230526,163.01,0.01,175.0,1.402,2.315,5195.0,33030.0,0.562,-0.0,0.062,0.016,1.7029802452316068e-05,-7.69971126082772e-09,0.15728125946109597,1.365,1.598,0.854,1.78,1.713,1.042,0.258,0.665,0.388,0.825,1.525,0.541
230602,163.01,0.01,170.0,15.898,1.017,2340.0,12689.0,0.742,-0.0,0.031,0.008,5.849003689219009e-05,-2.5641025641025643e-08,0.18441169516904404,0.681,0.869,0.784,2.9,3.247,0.892,0.242,0.278,0.871,2.055,2.338,0.879
230616,163.01,0.01,200.0,68.897,1.391,305946.0,1471901.0,44.739,-3.321,0.125,0.002,3.0395213542199707e-05,-1.0853704709478608e-05,0.20785772956197462,1.886,0.732,2.576,30.32,3.136,9.669,0.096,0.707,0.136,2.086,1.478,1.411
230721,163.01,0.01,200.0,13.196,2.456,102684.0,392070.0,9.982,13.747,0.062,0.008,2.545964564795967e-05,0.00013388098882684306,0.2619022113398118,0.964,0.994,0.969,3.88,3.258,1.191,0.164,0.908,0.181,0.877,2.403,0.365
230818,163.01,0.01,120.0,2.254,5.593,45951.0,102900.0,2.107,1.014,-0.125,0.008,2.0480134782707727e-05,2.2057339484246815e-05,0.4465597667638484,0.968,0.829,1.167,2.47,0.732,3.381,5.77,0.126,45.726,3.934,11.202,0.351
