ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,162.0192,-0.6,180.0,72.831,1.832,298557.0,1639215.0,40.63,-12.448,0.5,0.016,2.4786485145811273e-05,-4.169464405610647e-05,0.18213413127625114,0.769,0.699,1.1,14.79,2.645,5.594,0.408,0.958,0.426,1.9,1.703,1.115
230428,162.0192,-0.6,170.0,113.445,0.88,73251.0,364694.0,5.133,-0.0,0.062,0.008,1.4074158532564286e-05,-1.9112367066661235e-09,0.20085606014905646,0.737,0.727,1.015,7.12,8.539,0.834,0.246,0.787,0.312,1.779,1.874,0.949
230505,162.0192,-0.6,180.0,299.412,1.067,31589.0,130959.0,7.238,-0.0,0.125,0.004,5.527080129802076e-05,-7.597581436576028e-09,0.24121289869348422,0.773,0.815,0.948,12.32,15.3,0.806,0.271,0.817,0.332,1.245,1.495,0.833
230512,162.0192,-0.6,185.0,170.891,0.761,10859.0,55722.0,4.504,-0.0,0.125,0.004,8.082734307701628e-05,-1.8417902200939328e-08,0.19487814507734827,0.783,0.821,0.954,7.95,13.835,0.574,0.123,0.276,0.446,1.718,1.515,1.134
230519,162.0192,-0.6,200.0,42.848,4.301,191919.0,622986.0,12.936,8.935,0.125,0.016,2.0763711046930757e-05,4.655824222866521e-05,0.30806310254163016,0.993,1.126,0.881,10.83,4.423,2.448,0.022,0.532,0.041,1.075,1.413,0.761
230526,162.0192,-0.6,175.0,1.402,2.315,5195.0,33030.0,0.633,-0.0,0.062,0.016,1.9158527758855578e-05,-7.69971126082772e-09,0.15728125946109597,1.365,1.598,0.854,1.78,1.713,1.042,0.258,0.665,0.388,0.825,1.525,0.541
230602,162.0192,-0.6,170.0,15.898,1.017,2340.0,12689.0,0.758,-0.0,0.031,0.016,5.9721406089920405e-05,-2.5641025641025643e-08,0.18441169516904404,0.681,0.869,0.784,2.9,3.247,0.892,0.242,0.278,0.871,2.055,2.338,0.879
230616,162.0192,-0.6,200.0,68.897,1.391,305946.0,1471901.0,45.51,-3.028,0.125,0.008,3.091943442867545e-05,-9.89572396162142e-06,0.20785772956197462,1.886,0.732,2.576,30.32,3.136,9.669,0.096,0.707,0.136,2.086,1.478,1.411
230721,162.0192,-0.6,200.0,13.196,2.456,102684.0,392070.0,10.751,14.235,0.062,0.008,2.7419885527814853e-05,0.00013862665574861108,0.2619022113398118,0.964,0.994,0.969,3.88,3.258,1.191,0.164,0.908,0.181,0.877,2.403,0.365
230818,162.0192,-0.6,120.0,2.254,5.593,45951.0,102900.0,2.22,1.095,-0.125,0.008,2.1571524187241858e-05,2.3821268065269263e-05,0.4465597667638484,0.968,0.829,1.167,2.47,0.732,3.381,5.77,0.126,45.726,3.934,11.202,0.351
230915,162.0192,-0.6,200.0,121.567,0.978,178882.0,881001.0,64.215,14.63,0.062,0.004,7.288841737605909e-05,8.178486896786614e-05,0.20304403740744903,1.641,0.673,2.439,29.62,4.531,6.537,0.041,1.448,0.028,24.692,3.959,6.238
231020,162.0192,-0.6,220.0,64.982,0.684,32800.0,81730.0,5.473,4.937,0.062,0.008,6.695842778485801e-05,0.00015052595745179706,0.4013214242016395,1.205,1.674,0.72,4.26,30.752,0.139,0.077,1.319,0.058,1.936,5.282,0.366
231117,162.0192,-0.6,205.0,39.908,2.822,20060.0,55864.0,12.209,9.58,0.062,0.008,0.00021854530662789002,0.00047755409015568033,0.3590863525705284,1.706,1.927,0.885,10.33,12.712,0.812,0.102,1.17,0.087,5.4,4.847,1.114
231215,162.0192,-0.6,190.0,2.535,2.094,54455.0,255222.0,5.916,4.318,0.031,0.008,2.3180478306583266e-05,7.930176771509117e-05,0.21336326805682895,0.797,1.157,0.689,1.57,1.49,1.053,0.076,0.998,0.076,6.28,1.511,4.156
240119,162.0192,-0.6,180.0,85.445,1.037,501371.0,2172791.0,54.02,-2.67,0.031,0.002,2.4862199047364545e-05,-5.326263186635217e-06,0.23074975918070353,2.432,0.564,4.31,38.57,3.04,12.687,0.516,0.497,1.038,3.663,16.367,0.224
240315,162.0192,-0.6,200.0,17.93,2.199,104843.0,300013.0,23.677,5.028,0.062,0.004,7.891882769084724e-05,4.7954544179884783e-05,0.3494615233339889,1.692,1.122,1.507,9.37,3.633,2.58,0.112,0.91,0.123,4.982,25.26,0.197
240621,162.0192,-0.6,83.33,28.181,2.1,204131.0,667633.0,16.28,-9.911,-0.125,0.002,2.4384435456530263e-05,-4.854998718136438e-05,0.3057533105763196,1.533,0.587,2.611,14.45,1.755,8.233,13.0,0.128,101.241,0.103,7.937,0.013
240920,162.0192,-0.6,300.0,1.943,15.228,27617.0,74807.0,5.79,5.321,0.125,0.004,7.74018095057453e-05,0.00019268500746628112,0.3691766813266138,2.347,1.28,1.833,3.59,1.623,2.214,0.011,0.9,0.012,0.137,0.41,0.334
250117,162.0192,-0.6,120.0,3.705,4.262,204661.0,709440.0,2.632,2.115,-0.062,0.004,3.7105545586812714e-06,1.0332563980885902e-05,0.2884824650428507,0.51,0.606,0.841,1.26,0.907,1.39,0.691,0.981,0.705,0.128,9.279,0.014
250620,162.0192,-0.6,90.0,0.82,3.092,92687.0,188304.0,-1.842,-0.0,-0.062,0.004,-9.78087803249665e-06,-2.1577999072146097e-10,0.4922200271900756,0.517,0.469,1.103,0.77,0.259,2.971,0.099,0.105,0.938,0.057,0.589,0.097
251219,162.0192,-0.6,140.0,1.068,4.041,12928.0,53634.0,-0.422,-0.0,-0.016,0.002,-7.865734072603208e-06,-2.3205445544554518e-09,0.2410411306260954,1.676,0.697,2.404,1.97,0.633,3.118,0.448,0.029,15.618,5.581,15.047,0.371
