ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,162.79,-0.12,180.0,2.88,0.935,293850.0,1639215.0,-244.866,-380.704,-0.909,-0.325,-0.0001493802345508058,-0.0012955712355817036,0.17926263485875862,0.914,0.699,1.308,0.79,2.316,0.343,0.46,0.958,0.48,1.529,1.703,0.898
230428,162.79,-0.12,170.0,24.642,0.508,71079.0,364694.0,-13.738,-14.634,-0.082,-0.089,-3.766960106010428e-05,-0.00020587882706118042,0.19490038223826003,1.0,0.727,1.376,2.99,5.993,0.498,0.503,0.787,0.639,1.506,1.874,0.804
230505,162.79,-0.12,180.0,70.576,0.344,31140.0,130959.0,-10.583,-24.516,-0.051,-0.047,-8.081131167520998e-05,-0.00078727262154189,0.23778434471857604,1.166,0.815,1.431,6.75,9.946,0.678,0.045,0.817,0.055,2.066,1.495,1.382
230512,162.79,-0.12,185.0,21.081,0.303,10569.0,55722.0,-4.162,-13.382,-0.06,-0.028,-7.468957069560993e-05,-0.001266158623054267,0.18967373748250244,0.532,0.821,0.648,1.29,7.161,0.18,0.045,0.276,0.163,0.54,1.515,0.356
230519,162.79,-0.12,200.0,30.309,0.837,191919.0,622986.0,7.153,1.879,-0.049,-0.022,1.1481492381460178e-05,9.789741894603516e-06,0.30806310254163016,1.964,1.126,1.744,15.16,4.423,3.427,0.039,0.532,0.073,0.278,1.413,0.196
230526,162.79,-0.12,175.0,3.712,0.374,5195.0,33030.0,0.159,-1.244,0.021,0.011,4.800719050685392e-06,-0.0002394581482109826,0.15728125946109597,1.848,1.598,1.157,6.4,1.713,3.735,1.726,0.665,2.594,0.617,1.525,0.405
230602,162.79,-0.12,170.0,17.162,0.383,2340.0,12689.0,-0.158,-2.847,-0.019,-0.008,-1.2453183019233612e-05,-0.0012166475892678278,0.18441169516904404,0.94,0.869,1.082,4.31,3.247,1.329,0.154,0.278,0.554,0.12,2.338,0.051
230616,162.79,-0.12,200.0,78.316,0.682,305949.0,1471904.0,58.431,-8.488,-0.007,0.027,3.9697543118578854e-05,-2.7744228120314567e-05,0.20785934408765788,5.3,0.732,7.242,96.88,3.136,30.892,0.039,0.707,0.056,2.711,1.478,1.834
230721,162.79,-0.12,200.0,11.859,0.256,102684.0,392070.0,15.397,17.049,0.027,0.031,3.9271268584190855e-05,0.00016603102809104606,0.2619022113398118,1.262,0.994,1.269,4.57,3.258,1.402,0.368,0.908,0.406,0.058,2.403,0.024
230818,162.79,-0.12,120.0,0.89,1.563,45951.0,102900.0,3.666,-0.185,0.061,0.053,3.563123916017989e-05,-4.028605258788346e-06,0.4465597667638484,0.843,0.829,1.017,0.85,0.732,1.164,0.082,0.126,0.65,0.097,11.202,0.009
230915,162.79,-0.12,200.0,81.653,0.387,178882.0,881001.0,80.805,17.886,0.038,0.053,9.171987458152296e-05,9.998566727293791e-05,0.20304403740744903,4.13,0.673,6.14,50.07,4.531,11.052,1.589,1.448,1.098,0.026,3.959,0.007
231020,162.79,-0.12,220.0,114.66,0.653,32800.0,81730.0,9.786,5.971,0.084,0.067,0.00011974148740293522,0.00018205776374630823,0.4013214242016395,1.324,1.674,0.791,8.26,30.752,0.269,1.5,1.319,1.137,104.5,5.282,19.783
231117,162.79,-0.12,205.0,22.298,0.751,20060.0,55864.0,14.26,4.782,0.07,0.074,0.00025526496853883746,0.00023838432896196687,0.3590863525705284,1.792,1.927,0.93,6.06,12.712,0.477,0.429,1.17,0.366,5.5,4.847,1.135
231215,162.79,-0.12,190.0,1.971,0.471,54455.0,255222.0,9.767,3.501,0.087,0.088,3.8270277587743296e-05,6.428942202514731e-05,0.21336326805682895,0.365,1.157,0.316,0.56,1.49,0.375,0.053,0.998,0.053,0.061,1.511,0.04
240119,162.79,-0.12,180.0,71.353,0.702,501371.0,2172791.0,74.88,-5.632,0.088,0.085,3.446253342859746e-05,-1.1233344357820166e-05,0.23074975918070353,8.042,0.564,14.252,106.5,3.04,35.03,4.52,0.497,9.093,1.5,16.367,0.092
240315,162.79,-0.12,200.0,13.532,0.734,104843.0,300013.0,42.551,16.915,0.093,0.105,0.00014183107121052668,0.00016133702409932245,0.3494615233339889,2.639,1.122,2.351,11.03,3.633,3.038,0.059,0.91,0.065,24.909,25.26,0.986
240621,162.79,-0.12,83.33,24.223,1.483,204131.0,667633.0,30.898,-11.483,0.142,0.103,4.628006608473754e-05,-5.6252606018423055e-05,0.3057533105763196,2.14,0.587,3.644,17.34,1.755,9.878,13.0,0.128,101.241,122.0,7.937,15.371
240920,162.79,-0.12,300.0,0.818,16.138,27617.0,74807.0,10.042,6.471,0.137,0.113,0.00013423653709291992,0.00023430492793546389,0.3691766813266138,4.764,1.28,3.722,3.07,1.623,1.892,0.011,0.9,0.012,6.667,0.41,16.248
250117,162.79,-0.12,120.0,1.779,2.071,204661.0,709440.0,12.647,5.249,0.139,0.126,1.7827304874070878e-05,2.564792046875521e-05,0.2884824650428507,0.856,0.606,1.413,1.02,0.907,1.122,0.691,0.981,0.705,0.2,9.279,0.022
250620,162.79,-0.12,90.0,0.826,1.836,92687.0,188304.0,9.926,10.002,0.142,0.144,5.2713732012410744e-05,0.00010791543265124824,0.4922200271900756,0.741,0.469,1.58,1.11,0.259,4.288,0.099,0.105,0.938,0.057,0.589,0.097
251219,162.79,-0.12,140.0,0.671,1.911,12928.0,53634.0,7.569,5.517,0.137,0.145,0.00014113067737054025,0.00042674418444680706,0.2410411306260954,9.239,0.697,13.252,6.83,0.633,10.796,1.0,0.029,34.841,56.105,15.047,3.729
