ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,164.18,0.73,180.0,2.536,0.866,293850.0,1639215.0,-424.43,-553.173,-1.463,-0.846,-0.00025892279025013375,-0.0018825018982027066,0.17926263485875862,0.923,0.699,1.32,0.71,2.316,0.305,0.473,0.958,0.493,1.395,1.703,0.819
230428,164.18,0.73,170.0,21.408,0.538,71079.0,364694.0,-54.935,-53.858,-0.263,-0.249,-0.00015063247710705166,-0.00075771545034048,0.19490038223826003,1.014,0.727,1.395,2.63,5.993,0.439,0.404,0.787,0.513,1.433,1.874,0.765
230505,164.18,0.73,180.0,71.515,0.359,31140.0,130959.0,-33.259,-45.779,-0.187,-0.162,-0.00025396700160812646,-0.0014701150056989664,0.23778434471857604,1.154,0.815,1.416,6.76,9.946,0.68,0.033,0.817,0.04,1.984,1.495,1.327
230512,164.18,0.73,185.0,17.209,0.341,10569.0,55722.0,-19.463,-27.505,-0.152,-0.116,-0.00034929441499468764,-0.0026024207115841066,0.18967373748250244,0.544,0.821,0.663,1.07,7.161,0.15,0.047,0.276,0.169,0.558,1.515,0.368
230519,164.18,0.73,200.0,29.933,0.887,191919.0,622986.0,-12.956,-17.411,-0.18,-0.083,-2.079667202650463e-05,-9.072143529404465e-05,0.30806310254163016,1.948,1.126,1.73,14.85,4.423,3.357,0.041,0.532,0.078,0.331,1.413,0.235
230526,164.18,0.73,175.0,2.877,0.611,5195.0,33030.0,-3.343,-4.358,-0.046,-0.039,-0.00010121793176302796,-0.0008388420612236077,0.15728125946109597,1.394,1.598,0.873,3.74,1.713,2.184,1.305,0.665,1.961,0.548,1.525,0.359
230602,164.18,0.73,170.0,15.492,0.483,2340.0,12689.0,-1.484,-3.83,-0.044,-0.033,-0.00011693197342509386,-0.001636873046092498,0.18441169516904404,1.026,0.869,1.181,4.25,3.247,1.309,0.154,0.278,0.554,0.118,2.338,0.051
230616,164.18,0.73,200.0,73.401,0.659,305415.0,1471904.0,14.869,-49.473,-0.058,-0.025,1.0101555402811184e-05,-0.00016198519227486106,0.20749654868795792,5.244,0.732,7.165,91.85,3.068,29.943,0.037,0.707,0.053,2.465,1.478,1.668
230721,164.18,0.73,200.0,11.49,0.27,102684.0,392070.0,-3.771,-1.275,-0.009,-0.009,-9.618987505871408e-06,-1.2420450300994058e-05,0.2619022113398118,1.333,0.994,1.341,4.67,3.258,1.435,1.086,0.908,1.196,0.053,2.403,0.022
230818,164.18,0.73,120.0,0.871,1.69,45951.0,102900.0,-2.52,-5.75,-0.012,0.005,-2.4490086464098757e-05,-0.00012513842144105014,0.4465597667638484,0.81,0.829,0.976,0.8,0.732,1.092,0.131,0.126,1.039,0.091,11.202,0.008
230915,164.18,0.73,200.0,70.452,0.335,177450.0,881001.0,58.205,-2.191,0.0,0.013,6.60670814936374e-05,-1.2347867081836399e-05,0.20141861359975755,4.288,0.673,6.375,46.13,4.406,10.47,1.589,1.448,1.098,0.026,3.959,0.007
231020,164.18,0.73,220.0,96.833,0.393,32800.0,81730.0,4.479,1.231,0.024,0.03,5.479773306184422e-05,3.754036460504304e-05,0.4013214242016395,1.365,1.674,0.815,7.2,30.752,0.234,0.462,1.319,0.35,33.71,5.282,6.381
231117,164.18,0.73,205.0,19.886,0.668,20060.0,55864.0,10.757,1.887,0.04,0.036,0.0001925625653453326,9.407059555586154e-05,0.3590863525705284,1.988,1.927,1.031,5.99,12.712,0.472,0.429,1.17,0.366,6.0,4.847,1.238
231215,164.18,0.73,190.0,2.184,0.397,54455.0,255222.0,7.082,1.426,0.04,0.042,2.7748700714428185e-05,2.6192549525733775e-05,0.21336326805682895,0.323,1.157,0.279,0.55,1.49,0.368,1.167,0.998,1.169,0.061,1.511,0.04
