ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,161.7201,-0.78,180.0,72.831,1.832,298557.0,1639215.0,44.103,-12.241,0.5,0.031,2.6904970801662067e-05,-4.100120487830971e-05,0.18213413127625114,0.769,0.699,1.1,14.79,2.645,5.594,0.408,0.958,0.426,1.9,1.703,1.115
230428,161.7201,-0.78,170.0,113.445,0.88,73251.0,364694.0,5.305,-0.0,0.062,0.008,1.454543933578561e-05,-1.9112367066661235e-09,0.20085606014905646,0.737,0.727,1.015,7.12,8.539,0.834,0.246,0.787,0.312,1.779,1.874,0.949
230505,161.7201,-0.78,180.0,299.412,1.067,31589.0,130959.0,7.305,-0.0,0.125,0.008,5.577787286956224e-05,-7.597581436576028e-09,0.24121289869348422,0.773,0.815,0.948,12.32,15.3,0.806,0.271,0.817,0.332,1.245,1.495,0.833
230512,161.7201,-0.78,185.0,170.891,0.761,10859.0,55722.0,4.508,-0.0,0.125,0.008,8.089744484898245e-05,-1.8417902200939328e-08,0.19487814507734827,0.783,0.821,0.954,7.95,13.835,0.574,0.123,0.276,0.446,1.718,1.515,1.134
230519,161.7201,-0.78,200.0,42.848,4.301,191919.0,622986.0,13.268,9.01,0.125,0.016,2.129745804354563e-05,4.69475053269416e-05,0.30806310254163016,0.993,1.126,0.881,10.83,4.423,2.448,0.022,0.532,0.041,1.075,1.413,0.761
230526,161.7201,-0.78,175.0,1.402,2.315,5195.0,33030.0,0.633,-0.0,0.062,0.016,1.9158527758855578e-05,-7.69971126082772e-09,0.15728125946109597,1.365,1.598,0.854,1.78,1.713,1.042,0.258,0.665,0.388,0.825,1.525,0.541
230602,161.7201,-0.78,170.0,15.898,1.017,2340.0,12689.0,0.758,-0.0,0.031,0.016,5.9721406089920405e-05,-2.5641025641025643e-08,0.18441169516904404,0.681,0.869,0.784,2.9,3.247,0.892,0.242,0.278,0.871,2.055,2.338,0.879
230616,161.7201,-0.78,200.0,68.897,1.391,305946.0,1471901.0,45.536,-3.002,0.125,0.008,3.093685049597052e-05,-9.811935558217962e-06,0.20785772956197462,1.886,0.732,2.576,30.32,3.136,9.669,0.096,0.707,0.136,2.086,1.478,1.411
230721,161.7201,-0.78,200.0,13.196,2.456,102684.0,392070.0,10.755,14.239,0.062,0.008,2.7431094048847596e-05,0.00013866945233660248,0.2619022113398118,0.964,0.994,0.969,3.88,3.258,1.191,0.164,0.908,0.181,0.877,2.403,0.365
230818,161.7201,-0.78,120.0,2.254,5.593,45951.0,102900.0,2.222,1.097,-0.125,0.008,2.1590504898946184e-05,2.3863772368426423e-05,0.4465597667638484,0.968,0.829,1.167,2.47,0.732,3.381,5.77,0.126,45.726,3.934,11.202,0.351
230915,161.7201,-0.78,200.0,121.567,0.978,178882.0,881001.0,64.345,14.69,0.062,0.004,7.303674334763538e-05,8.212231785825013e-05,0.20304403740744903,1.641,0.673,2.439,29.62,4.531,6.537,0.041,1.448,0.028,24.692,3.959,6.238
231020,161.7201,-0.78,220.0,64.982,0.684,32800.0,81730.0,5.481,4.946,0.062,0.008,6.706297805022543e-05,0.00015078647248803112,0.4013214242016395,1.205,1.674,0.72,4.26,30.752,0.139,0.077,1.319,0.058,1.936,5.282,0.366
231117,161.7201,-0.78,205.0,39.908,2.822,20060.0,55864.0,12.252,9.623,0.062,0.008,0.00021931775018920642,0.00047970522610330635,0.3590863525705284,1.706,1.927,0.885,10.33,12.712,0.812,0.102,1.17,0.087,5.4,4.847,1.114
231215,161.7201,-0.78,190.0,2.535,2.094,54455.0,255222.0,5.926,4.328,0.031,0.008,2.3219937151748886e-05,7.948670510157285e-05,0.21336326805682895,0.797,1.157,0.689,1.57,1.49,1.053,0.076,0.998,0.076,6.28,1.511,4.156
240119,161.7201,-0.78,180.0,85.445,1.037,501371.0,2172791.0,54.253,-2.568,0.031,0.004,2.4969450749924806e-05,-5.122467060310864e-06,0.23074975918070353,2.432,0.564,4.31,38.57,3.04,12.687,0.516,0.497,1.038,3.663,16.367,0.224
240315,161.7201,-0.78,200.0,17.93,2.199,104843.0,300013.0,23.958,5.051,0.062,0.004,7.985688840568534e-05,4.8179838070423234e-05,0.3494615233339889,1.692,1.122,1.507,9.37,3.633,2.58,0.112,0.91,0.123,4.982,25.26,0.197
240621,161.7201,-0.78,83.33,28.181,2.1,204131.0,667633.0,16.295,-9.896,-0.125,0.002,2.4406650379107896e-05,-4.847733082145201e-05,0.3057533105763196,1.533,0.587,2.611,14.45,1.755,8.233,13.0,0.128,101.241,0.103,7.937,0.013
240920,161.7201,-0.78,300.0,1.943,15.228,27617.0,74807.0,5.827,5.357,0.125,0.004,7.790032347221304e-05,0.0001939646261366943,0.3691766813266138,2.347,1.28,1.833,3.59,1.623,2.214,0.011,0.9,0.012,0.137,0.41,0.334
250117,161.7201,-0.78,120.0,3.705,4.262,204661.0,709440.0,2.648,2.13,-0.062,0.004,3.732062721338476e-06,1.040712020271384e-05,0.2884824650428507,0.51,0.606,0.841,1.26,0.907,1.39,0.691,0.981,0.705,0.128,9.279,0.014
250620,161.7201,-0.78,90.0,0.82,3.092,92687.0,188304.0,-1.842,-0.0,-0.062,0.004,-9.78087803249665e-06,-2.1577999072146097e-10,0.4922200271900756,0.517,0.469,1.103,0.77,0.259,2.971,0.099,0.105,0.938,0.057,0.589,0.097
251219,161.7201,-0.78,140.0,1.068,4.041,12928.0,53634.0,-0.42,-0.0,-0.016,0.004,-7.829318637081895e-06,-2.3205445544554518e-09,0.2410411306260954,1.676,0.697,2.404,1.97,0.633,3.118,0.448,0.029,15.618,5.581,15.047,0.371
