ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,162.48,-0.31,180.0,39.669,0.704,298557.0,1639215.0,578.67,366.84,0.836,0.221,0.0003530164830074855,0.0012287116328490238,0.18213413127625114,1.143,0.699,1.636,11.98,2.645,4.531,0.947,0.958,0.989,2.214,1.703,1.299
230428,162.48,-0.31,170.0,187.85,0.408,73251.0,364694.0,29.627,26.233,0.104,0.092,8.12368386356631e-05,0.00035811814972422525,0.20085606014905646,0.947,0.727,1.304,15.14,8.539,1.773,0.084,0.787,0.107,2.569,1.874,1.371
230505,162.48,-0.31,180.0,434.562,0.75,31589.0,130959.0,28.412,14.356,0.229,0.096,0.00021695083786063289,0.00045446659937683505,0.24121289869348422,0.767,0.815,0.941,17.76,15.3,1.161,0.002,0.817,0.003,1.207,1.495,0.807
230512,162.48,-0.31,185.0,138.088,0.544,10859.0,55722.0,15.759,4.692,0.067,0.122,0.00028282223738684777,0.00043211323259724103,0.19487814507734827,0.884,0.821,1.077,7.25,13.835,0.524,1.194,0.276,4.325,2.217,1.515,1.464
230519,162.48,-0.31,200.0,39.82,0.774,191919.0,622986.0,39.803,31.947,0.523,0.082,6.389091321693384e-05,0.00016646036389343397,0.30806310254163016,2.147,1.126,1.906,21.77,4.423,4.921,0.009,0.532,0.017,0.632,1.413,0.447
230526,162.48,-0.31,175.0,0.864,0.256,5195.0,33030.0,3.705,1.245,0.102,0.106,0.00011216477296917572,0.0002396670358931366,0.15728125946109597,0.942,1.598,0.59,0.76,1.713,0.443,42.8,0.665,64.326,2.556,1.525,1.675
230602,162.48,-0.31,170.0,62.223,0.758,2340.0,12689.0,2.549,-0.125,0.022,0.094,0.00020085748030790074,-5.349607653495537e-05,0.18441169516904404,0.726,0.869,0.836,12.09,3.247,3.723,0.062,0.278,0.225,48.4,2.338,20.706
230616,162.48,-0.31,200.0,43.699,0.373,305946.0,1471901.0,86.671,22.385,0.16,0.103,5.888385892489964e-05,7.316718708550605e-05,0.20785772956197462,4.924,0.732,6.727,50.22,3.136,16.012,0.145,0.707,0.205,1.4,1.478,0.947
230721,162.48,-0.31,200.0,9.088,0.317,102684.0,392070.0,30.311,31.025,0.065,0.097,7.730956671136813e-05,0.0003021414969160709,0.2619022113398118,2.271,0.994,2.284,6.3,3.258,1.934,10.8,0.908,11.898,0.444,2.403,0.185
230818,162.48,-0.31,120.0,1.962,2.978,45951.0,102900.0,8.431,4.457,0.179,0.108,8.193087608107566e-05,9.699704383351495e-05,0.4465597667638484,0.95,0.829,1.145,2.11,0.732,2.888,5.77,0.126,45.726,3.934,11.202,0.351
230915,162.48,-0.31,200.0,115.021,0.724,178923.0,881042.0,97.754,33.359,0.093,0.098,0.000110952249602259,0.0001864431017515694,0.20308112439588577,2.638,0.673,3.921,45.03,4.532,9.937,7.417,1.448,5.123,24.692,3.959,6.238
231020,162.48,-0.31,220.0,33.79,0.735,32800.0,81730.0,17.318,12.872,0.154,0.112,0.00021188757636750425,0.00039243021092298576,0.4013214242016395,1.364,1.674,0.815,2.51,30.752,0.082,0.077,1.319,0.058,0.167,5.282,0.032
231117,162.48,-0.31,205.0,56.344,1.685,20060.0,55864.0,20.515,10.543,0.111,0.106,0.00036723577457325817,0.0005255713133807196,0.3590863525705284,1.175,1.927,0.61,10.04,12.712,0.79,0.6,1.17,0.513,702.0,4.847,144.821
231215,162.48,-0.31,190.0,0.88,1.664,54455.0,255222.0,14.985,8.031,0.109,0.113,5.871200135366416e-05,0.00014748671271205341,0.21336326805682895,1.107,1.157,0.956,0.76,1.49,0.507,10.0,0.998,10.02,8.0,1.511,5.295
240119,162.48,-0.31,180.0,119.792,1.379,501371.0,2172791.0,91.746,8.364,0.111,0.114,4.2225089871173454e-05,1.668126059136864e-05,0.23074975918070353,4.153,0.564,7.36,92.33,3.04,30.371,16.667,0.497,33.53,3.663,16.367,0.224
240315,162.48,-0.31,200.0,18.547,1.782,104843.0,300013.0,44.999,18.836,0.116,0.124,0.00014999032886604295,0.00017966259641712744,0.3494615233339889,1.635,1.122,1.457,9.37,3.633,2.58,0.112,0.91,0.123,274.0,25.26,10.847
240621,162.48,-0.31,83.33,35.041,1.937,204131.0,667633.0,39.585,-3.56,0.208,0.129,5.929157473008929e-05,-1.7441963947673488e-05,0.3057533105763196,1.651,0.587,2.812,19.36,1.755,11.027,13.0,0.128,101.241,3.0,7.937,0.378
240920,162.48,-0.31,300.0,1.943,15.225,27617.0,74807.0,12.347,8.368,0.203,0.144,0.0001650505937178568,0.0003029895176832089,0.3691766813266138,2.346,1.28,1.833,3.59,1.623,2.214,0.011,0.9,0.012,0.137,0.41,0.334
250117,162.48,-0.31,120.0,3.316,3.105,204661.0,709440.0,17.14,8.893,0.158,0.149,2.4160160605198753e-05,4.345165250318382e-05,0.2884824650428507,0.951,0.606,1.57,2.11,0.907,2.323,0.691,0.981,0.705,0.128,9.279,0.014
250620,162.48,-0.31,90.0,1.0,3.94,92687.0,188304.0,17.602,14.996,0.188,0.158,9.347597727912115e-05,0.00016178931619590932,0.4922200271900756,0.638,0.469,1.359,1.16,0.259,4.468,0.099,0.105,0.938,0.057,0.589,0.097
251219,162.48,-0.31,140.0,0.607,2.299,12928.0,53634.0,13.275,8.739,0.157,0.159,0.0002475020076172613,0.0006760006189818433,0.2410411306260954,5.301,0.697,7.602,3.55,0.633,5.611,0.448,0.029,15.618,5.581,15.047,0.371
