ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,3.86,-0.52,3.5,39.104,0.195,44752,265773,-17.594,-97.406,0.25,0.219,-6.619843226174214e-05,-0.0021765796535629695,0.16838429787826453,0.184,0.252,0.73,0.74,2.457,0.299,0.06,1.187,0.05,0.096,0.255,0.374
230428,3.86,-0.52,3.5,22.731,0.761,22976,112489,2.516,-32.414,0.148,0.109,2.2363223431846652e-05,-0.0014107812755021544,0.20425108232804987,0.161,0.229,0.703,0.72,1.153,0.628,0.314,0.741,0.423,0.064,0.246,0.259
230505,3.86,-0.52,3.0,5.387,2.653,10536,53329,3.973,-20.668,0.141,0.066,7.449347776596681e-05,-0.001961655015764403,0.19756605224174464,0.309,0.22,1.4,0.37,0.995,0.37,0.014,2.168,0.007,0.27,0.347,0.778
230512,3.86,-0.52,3.0,46.114,2.803,7645,28261,1.254,-15.719,0.062,0.039,4.436908139750888e-05,-0.0020560844097449313,0.27051413608860264,0.506,0.406,1.247,13.95,0.679,20.534,3.571,2.262,1.579,0.037,0.194,0.191
230519,3.86,-0.52,5.0,493.297,0.731,21961,119040,3.551,-12.898,0.066,0.055,2.9828555855699752e-05,-0.0005873343974830381,0.1844842069892473,0.238,0.245,0.97,5.43,5.3,1.025,0.219,0.282,0.777,4.972,0.263,18.882
230526,3.86,-0.52,3.0,5.957,0.214,2723,10088,0.852,-8.914,0.086,0.062,8.441343907984771e-05,-0.003273621938693536,0.26992466296590006,0.203,0.348,0.583,0.2,2.116,0.094,50.0,0.355,140.756,0.354,0.723,0.49
230602,3.86,-0.52,3.5,5.018,0.106,737,3927,0.285,-4.574,0.07,0.055,7.26139099105548e-05,-0.006206548003943352,0.1876750700280112,0.075,0.187,0.401,0.1,0.679,0.153,0.01,0.703,0.014,0.2,0.223,0.896
230616,3.86,-0.52,2.0,100.936,1.396,55216,232410,8.223,-33.672,0.297,0.059,3.538008328492751e-05,-0.0006098217317132941,0.23758013854825524,0.272,0.285,0.952,1.97,3.967,0.497,31.0,1.254,24.721,0.003,0.386,0.008
230915,3.86,-0.52,5.0,24.361,0.469,12014,85097,1.316,-10.67,0.061,0.031,1.5469397009809417e-05,-0.0008881266411517292,0.1411800651021775,4.336,0.226,19.227,5.48,4.347,1.261,4.308,0.563,7.648,0.038,0.301,0.128
240119,3.86,-0.52,3.0,2.794,0.096,16982,97631,19.475,-38.138,0.187,0.023,0.00019947070664591037,-0.0022457833038175526,0.17394065409552295,0.144,0.522,0.276,0.13,1.581,0.084,0.03,1.23,0.024,0.047,0.266,0.175
240621,3.86,-0.52,10.0,44.607,5.977,25873,36016,21.033,-10.749,0.009,0.223,0.0005839939931211128,-0.00041545889831762364,0.7183751665926255,1.463,2.754,0.531,19.18,9.37,2.047,0.017,0.4,0.043,0.069,0.993,0.069
250117,3.86,-0.52,25.0,39.211,9.465,10428,25307,3.343,-16.831,0.46,0.232,0.00013208882751838673,-0.001614030078555781,0.4120599043742838,2.553,1.209,2.112,71.33,1.697,42.043,0.009,1.372,0.006,0.6,2.152,0.279
