ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,3.87,-0.26,3.5,76.98,0.314,44752,265773,-74.516,-112.234,-1.187,-0.141,-0.00028037314503354365,-0.0025079195168651682,0.16838429787826453,0.71,0.252,2.823,5.6,2.457,2.279,0.003,1.187,0.002,0.148,0.255,0.579
230428,3.87,-0.26,3.5,12.982,0.258,22976,112489,-1.164,-32.852,0.047,-0.07,-1.0348355589213256e-05,-0.0014298230762534816,0.20425108232804987,0.182,0.229,0.797,0.47,1.153,0.407,0.265,0.741,0.358,0.007,0.246,0.029
230505,3.87,-0.26,3.0,31.599,2.038,10536,53329,-2.961,-27.086,-0.234,-0.047,-5.5522077941293686e-05,-0.0025708017433531466,0.19756605224174464,0.991,0.22,4.495,6.93,0.995,6.968,1.37,2.168,0.632,363.333,0.347,1048.104
230512,3.87,-0.26,3.0,47.27,11.789,7645,28261,-1.109,-17.434,-0.141,-0.055,-3.9254629972621195e-05,-0.0022803945542429695,0.27051413608860264,1.183,0.406,2.915,33.43,0.679,49.197,67.0,2.262,29.613,13.692,0.194,70.707
230519,3.87,-0.26,5.0,2148.641,2.938,21961,119040,2.574,-13.52,-0.062,0.0,2.1624754710863982e-05,-0.0006156169610687696,0.1844842069892473,0.283,0.245,1.152,28.12,5.3,5.306,4.389,0.282,15.584,42.304,0.263,160.649
230526,3.87,-0.26,3.0,26.372,8.819,2723,10088,0.488,-8.816,0.055,0.0,4.840242777619436e-05,-0.003237758597192894,0.26992466296590006,0.262,0.348,0.754,1.14,2.116,0.538,0.794,0.355,2.234,0.116,0.723,0.161
230602,3.87,-0.26,3.5,5.223,0.113,737,3927,-0.691,-5.094,0.086,-0.059,-0.00017606375433696264,-0.006911477484735413,0.1876750700280112,0.126,0.187,0.675,0.18,0.679,0.268,0.02,0.703,0.029,8.333,0.223,37.337
230616,3.87,-0.26,2.0,203.177,1.576,55216,232410,4.586,-37.875,0.82,0.01,1.973217362702228e-05,-0.0006859433760707947,0.23758013854825524,0.479,0.285,1.679,7.0,3.967,1.764,31.0,1.254,24.721,9.879,0.386,25.572
230915,3.87,-0.26,5.0,230.85,4.445,12014,85097,0.693,-10.029,0.076,-0.092,8.147874975579405e-06,-0.0008348032430588792,0.1411800651021775,0.458,0.226,2.029,5.48,4.347,1.261,4.667,0.563,8.285,0.167,0.301,0.554
240119,3.87,-0.26,3.0,2.933,0.1,16982,97631,17.122,-39.363,0.199,0.021,0.00017537444291596026,-0.0023178961277243925,0.17394065409552295,0.138,0.522,0.264,0.13,1.581,0.085,0.03,1.23,0.024,0.07,0.266,0.262
240621,3.87,-0.26,10.0,44.14,6.22,25873,36030,20.306,-12.968,-0.004,0.252,0.000563574599224496,-0.0005012139157268799,0.7180960310852068,1.354,2.75,0.492,17.55,9.37,1.873,0.017,0.4,0.043,0.069,0.993,0.069
250117,3.87,-0.26,25.0,41.689,10.421,10428,25307,1.385,-19.771,0.393,-0.158,5.4718636202125304e-05,-0.0018959105026543624,0.4120599043742838,2.402,1.209,1.987,71.33,1.697,42.043,0.009,1.372,0.006,0.6,2.152,0.279
