ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,284.59,-0.53,260.0,0.243,0.615,140699.0,571148.0,-34.36,-35.24,0.4,0.019,-6.015919617431665e-05,-0.00025046111302156894,0.24634420500465729,0.663,0.893,0.743,0.67,0.215,3.109,21.647,1.011,21.418,0.831,0.802,1.036
230428,284.59,-0.53,290.0,5.778,0.386,18962.0,109649.0,8.558,16.301,0.004,0.006,7.804983010262612e-05,0.0008596882431276514,0.17293363368566972,2.722,0.799,3.409,7.14,1.759,4.062,4.883,0.59,8.279,3.609,0.593,6.084
230505,284.59,-0.53,280.0,1.34,0.108,4487.0,33892.0,1.352,5.412,0.021,0.025,3.989267886578366e-05,0.0012060441987573477,0.13239112474920336,1.55,0.671,2.311,1.31,1.064,1.23,1.84,1.216,1.513,0.08,0.622,0.129
230512,284.59,-0.53,290.0,0.518,0.574,4874.0,15947.0,1.1,4.25,-0.007,0.027,6.899157988118359e-05,0.0008719397612561154,0.3056374239668903,5.508,1.198,4.599,1.4,2.437,0.576,77.0,0.247,311.983,15.5,4.89,3.17
230519,284.59,-0.53,265.0,0.243,0.174,51583.0,252023.0,6.94,16.903,0.039,0.018,2.7535417396567626e-05,0.0003276912590807648,0.20467576371997795,2.342,0.808,2.899,1.35,0.339,4.001,0.273,1.319,0.207,5.816,0.475,12.238
230526,284.59,-0.53,280.0,3.321,0.651,701.0,11493.0,0.535,1.82,0.036,0.007,4.651009770978119e-05,0.002596971302767114,0.060993648307665536,0.535,0.228,2.347,0.5,0.811,0.616,0.207,1.144,0.181,0.25,0.799,0.313
230602,284.59,-0.53,275.0,1.241,0.259,149.0,718.0,0.178,0.296,0.038,0.014,0.00024732592101880843,0.0019893575312467226,0.2075208913649025,1.432,0.841,1.702,1.51,0.987,1.535,6.0,3.278,1.831,27.0,0.587,45.973
230616,284.59,-0.53,250.0,0.434,1.074,123511.0,513216.0,-17.178,-13.88,0.074,0.031,-3.347215488183258e-05,-0.00011237762957755613,0.24066085235066717,1.628,0.856,1.9,3.17,0.191,16.612,1.308,0.985,1.327,0.833,0.749,1.112
230721,284.59,-0.53,275.0,0.295,0.933,29718.0,166748.0,5.305,12.562,0.065,0.043,3.181158440018186e-05,0.00042271503503169054,0.1782210281382685,1.295,1.053,1.231,2.51,0.16,15.715,78.0,2.079,37.519,4.494,0.781,5.755
230818,284.59,-0.53,250.0,0.132,0.778,18652.0,71769.0,4.379,12.017,0.083,0.057,6.102136422582919e-05,0.0006442548464767518,0.25988936727556466,0.477,0.921,0.519,0.21,0.276,0.756,12.8,1.066,12.011,0.095,1.461,0.065
230915,284.59,-0.53,260.0,0.144,0.107,56780.0,251031.0,-3.057,2.215,0.083,0.059,-1.2177319313641775e-05,3.900785303065462e-05,0.2261872039708243,0.436,0.672,0.649,0.56,0.075,7.479,19.0,1.383,13.734,2.333,0.388,6.008
231020,284.59,-0.53,275.0,0.622,3.606,7665.0,42348.0,3.286,5.821,0.077,0.073,7.758887654426378e-05,0.0007593883285970373,0.18100028336639273,1.553,1.411,1.101,1.29,1.056,1.223,8.5,0.355,23.928,24.0,0.698,34.396
231117,284.59,-0.53,280.0,3.125,0.502,1776.0,18238.0,2.428,3.791,0.08,0.079,0.00013311357365351057,0.00213476276096997,0.09737909858537121,1.035,0.899,1.152,2.37,1.226,1.936,84.0,4.338,19.363,0.053,0.811,0.065
240119,284.59,-0.53,250.0,0.186,0.866,82165.0,441992.0,1.407,2.68,0.093,0.094,3.1842105600826955e-06,3.261713515974431e-05,0.1858970298104943,2.174,1.002,2.171,1.54,0.262,5.898,0.25,1.99,0.126,1.174,1.046,1.123
240315,284.59,-0.53,270.0,1.931,6.595,845.0,4150.0,2.452,3.061,0.34,0.091,0.0005909283844729508,0.003622032924674672,0.2036144578313253,0.326,1.095,0.298,0.39,1.761,0.222,0.667,0.182,3.667,0.167,1.229,0.136
240621,284.59,-0.53,250.0,0.408,0.587,30813.0,155772.0,6.556,6.538,0.099,0.098,4.208702444451663e-05,0.0002121709613504783,0.19780833525922503,1.303,1.014,1.285,2.49,0.216,11.544,2.0,1.493,1.339,0.333,0.339,0.984
241220,284.59,-0.53,255.0,0.015,0.389,3240.0,20772.0,5.034,6.058,0.106,0.104,0.0002423278182176825,0.0018698200483910834,0.1559792027729636,2.307,1.608,1.435,0.22,0.245,0.903,1.0,3.095,0.323,2.0,0.704,2.84
250117,284.59,-0.53,250.0,0.183,0.381,33003.0,138486.0,9.01,10.175,0.106,0.111,6.506306788696272e-05,0.0003083146793446505,0.238312898054677,4.721,1.438,3.284,4.29,0.289,14.831,0.533,1.337,0.399,0.125,0.548,0.228
250620,284.59,-0.53,170.0,0.298,0.117,7154.0,20292.0,6.287,8.786,0.122,0.105,0.00030983972768259085,0.0012281870455551256,0.35255273013995664,2.646,0.631,4.192,3.74,0.133,28.148,0.111,0.691,0.161,0.5,0.181,2.769
251219,284.59,-0.53,200.0,0.585,0.532,3532.0,10241.0,6.812,8.86,0.109,0.116,0.0006652160580909506,0.002508404960459518,0.34488819451225466,1.332,1.176,1.133,1.77,0.518,3.418,1.0,0.922,1.085,0.474,3.344,0.142
