ExpDate,Current Stock Price,Current SP % Change(LAC),Maximum Pain,Bonsai Ratio,Bonsai Ratio 2,ITM OI,Total OI,Net_IV,Net ITM IV,Net IV MP,Net IV LAC,Net_IV/OI,Net ITM_IV/ITM_OI,ITM Contracts %,PCR-Vol,PCR-OI,PCR Vol/OI,ITM PCR-Vol,ITM PCR-OI,ITM PCR Vol/OI,PCR @MP-Vol,PCR @MP-OI,PCR @MP Vol/OI ,PCR @LAC-Vol,PCR @LAC-OI,PCR @LAC Vol/OI 
230421,206.65,-0.28,200.0,1.856,0.494,22152.0,122839.0,-7.562,0.0,-0.125,0.031,-6.156390682112358e-05,4.0628385698808265e-09,0.18033360740481444,0.723,0.837,0.864,1.08,1.037,1.045,2.921,1.748,1.671,0.669,0.828,0.808
230428,206.65,-0.28,200.0,0.837,0.8,7195.0,28263.0,-2.573,1.685,-0.062,0.008,-9.104511312410436e-05,0.00023414619731041528,0.2545731167958108,0.648,0.873,0.742,0.8,0.591,1.355,12.45,2.385,5.219,1.213,0.563,2.155
230505,206.65,-0.28,200.0,0.131,1.282,1445.0,9816.0,-1.336,0.0,-0.031,-0.008,-0.0001360965913432152,4.152249134948098e-08,0.14720863895680522,0.526,0.931,0.565,0.19,0.344,0.541,1.923,2.82,0.682,1.117,0.455,2.452
230512,206.65,-0.28,215.0,0.974,0.949,1227.0,4839.0,-1.242,0.0,0.031,-0.008,-0.0002567007807656541,4.8899755501222494e-08,0.25356478611283323,0.882,0.993,0.888,0.36,2.352,0.154,0.737,0.706,1.044,1.222,0.74,1.652
230519,206.65,-0.28,200.0,1.874,0.501,24631.0,95618.0,-3.105,4.254,-0.031,0.016,-3.247720921809309e-05,0.00017271103955317986,0.2575979418101194,0.987,0.965,1.023,2.57,0.694,3.708,1.332,1.406,0.948,0.932,0.861,1.083
230526,206.65,-0.28,200.0,0.035,2.732,314.0,1662.0,-0.711,0.0,-0.031,-0.008,-0.0004277559510379061,1.5923566878980893e-07,0.18892900120336945,0.436,1.181,0.369,0.05,0.377,0.128,0.158,1.867,0.085,0.2,0.877,0.228
230602,206.65,-0.28,190.0,0.005,0.204,229.0,648.0,-0.414,0.0,-0.062,-0.008,-0.0006389789496527778,2.620087336244543e-07,0.3533950617283951,0.5,0.912,0.549,0.06,0.036,1.606,0.019,0.984,0.019,0.05,0.619,0.081
230616,206.65,-0.28,220.0,0.461,0.611,24479.0,117785.0,-6.852,-1.305,0.031,-0.008,-5.817623155301334e-05,-5.332480502560071e-05,0.20782782187884705,0.607,1.375,0.441,0.8,0.48,1.67,0.123,0.579,0.213,0.31,4.802,0.065
230818,206.65,-0.28,200.0,0.227,0.152,4668.0,42512.0,-1.183,-0.499,-0.016,-0.004,-2.7818153964248337e-05,-0.00010689983874584938,0.10980429055325555,0.968,0.867,1.118,0.38,0.504,0.749,0.043,2.437,0.018,2.0,1.349,1.482
230915,206.65,-0.28,220.0,1.036,0.302,6982.0,43621.0,-3.275,-1.263,0.031,-0.004,-7.508042492462823e-05,-0.00018093591847962007,0.16006052130854406,0.73,1.159,0.629,0.86,1.02,0.843,0.621,0.39,1.59,0.4,2.847,0.14
231117,206.65,-0.28,200.0,0.84,0.38,1257.0,14447.0,-1.023,0.0,-0.008,-0.004,-7.084012359832495e-05,4.773269689737472e-08,0.08700768325603932,1.09,2.242,0.486,1.47,1.394,1.056,8.333,8.271,1.008,13.5,1.338,10.089
240119,206.65,-0.28,225.0,0.092,0.904,55934.0,201020.0,-0.987,1.23,0.016,-0.002,-4.911550644629861e-06,2.1981885730463652e-05,0.27825092030643717,2.546,1.151,2.212,0.95,0.285,3.324,0.2,0.811,0.247,1.0,2.286,0.438
240621,206.65,-0.28,290.0,0.469,0.464,3931.0,12208.0,-0.405,0.412,0.062,0.004,-3.3162036610774564e-05,0.00010471532510637601,0.3220019659239843,1.599,1.253,1.276,0.74,1.27,0.582,2.0,9.172,0.218,2.0,1.49,1.342
250117,206.65,-0.28,230.0,1.208,0.802,13280.0,43179.0,0.654,2.205,0.016,0.004,1.51459079483489e-05,0.0001660324474012995,0.30755691424071885,1.008,2.118,0.476,2.62,0.986,2.653,1.104,0.916,1.205,2.5,4.546,0.55
